lag_index,original_kernel,snapshot_step_0,snapshot_step_1,snapshot_step_3,snapshot_step_4,snapshot_step_6,snapshot_step_7,snapshot_step_9,snapshot_step_10,snapshot_step_12,snapshot_step_13,snapshot_step_15,snapshot_step_16,snapshot_step_18,snapshot_step_19,snapshot_step_21,snapshot_step_22,snapshot_step_24,snapshot_step_25,snapshot_step_27,snapshot_step_28,snapshot_step_30,snapshot_step_31,snapshot_step_33,snapshot_step_34,snapshot_step_36,snapshot_step_37,snapshot_step_39,snapshot_step_40,snapshot_step_42,snapshot_step_43,snapshot_step_45,snapshot_step_46,snapshot_step_48,snapshot_step_49,snapshot_step_51,snapshot_step_52,snapshot_step_54,snapshot_step_55,snapshot_step_57,snapshot_step_58,snapshot_step_60,snapshot_step_61,snapshot_step_63,snapshot_step_64,snapshot_step_66,snapshot_step_67,snapshot_step_69,snapshot_step_70,snapshot_step_72,snapshot_step_73,snapshot_step_75,snapshot_step_76,snapshot_step_78,snapshot_step_79,snapshot_step_81,snapshot_step_82,snapshot_step_84,snapshot_step_85,snapshot_step_87,snapshot_step_88,snapshot_step_90,snapshot_step_91,snapshot_step_93,snapshot_step_94,snapshot_step_96,snapshot_step_97,snapshot_step_99,snapshot_step_100,snapshot_step_102,snapshot_step_103,snapshot_step_105,snapshot_step_106,snapshot_step_108,snapshot_step_109,snapshot_step_111,snapshot_step_112,snapshot_step_114,snapshot_step_115,snapshot_step_117,snapshot_step_118,snapshot_step_120,snapshot_step_121,snapshot_step_123,snapshot_step_124,snapshot_step_126,snapshot_step_127,snapshot_step_129,snapshot_step_130,snapshot_step_132,snapshot_step_133,snapshot_step_135,snapshot_step_136,snapshot_step_138,snapshot_step_139,snapshot_step_141,snapshot_step_142,snapshot_step_144,snapshot_step_145,snapshot_step_147,snapshot_step_149
1.140000000000000000e+02,-1.366611864005813832e-04,5.689232636663912792e-07,1.101682439637313845e-06,2.364784335086577175e-06,3.175696051502360957e-06,5.336711828059974381e-06,6.787566395817414954e-06,1.080120541934739224e-05,1.358339787019594534e-05,2.147745624275616502e-05,2.702165420803226761e-05,4.239074479498637854e-05,5.233302667129435251e-05,7.453797015339659084e-05,8.393968382855326892e-05,8.846855068259211745e-05,8.100044768004661532e-05,5.035525134460908125e-05,3.356633278093820575e-05,9.995302356112344003e-06,4.322229161209340063e-06,4.775110619778955966e-07,1.207984714882474019e-07,4.340180265665705486e-09,6.214745670125518262e-10,9.556929656288556951e-12,3.389845560286194881e-12,5.399478309126362618e-12,1.409825828671031067e-11,1.422348613129738315e-10,4.106505227009782377e-10,1.876855048547204641e-09,2.842705006041472068e-09,3.419674553186043131e-09,2.832426047286347448e-09,1.246142402889496500e-09,6.991424542708742085e-10,1.946787891483892086e-10,1.079461767368450342e-10,4.961442170189726830e-11,4.446441611715042097e-11,6.127425655625198808e-11,8.714901760312199208e-11,1.988599805115807972e-10,2.893901729849549659e-10,4.866542549530113865e-10,5.471307968317462578e-10,5.194714473031117330e-10,4.480131789641114692e-10,2.864316198233820415e-10,2.230031660092716972e-10,1.453492920369236358e-10,1.270138440224392179e-10,1.200501935816507271e-10,1.291743811525011831e-10,1.698701736728685380e-10,1.994581043027448403e-10,2.626426767586044486e-10,2.872148873985305717e-10,3.025484345475434877e-10,2.921712787614001716e-10,2.500631183512905947e-10,2.269872383315382075e-10,1.887627519027955392e-10,1.767385136625023584e-10,1.684755006944177458e-10,1.715162268667910078e-10,1.886448255364239074e-10,2.009413228800001339e-10,2.253976172914874676e-10,2.344973524712710977e-10,2.411344795171486977e-10,2.387060089252112521e-10,2.246829880080038894e-10,2.158248117983124770e-10,2.002286962534544079e-10,1.946938755234637469e-10,1.907092096818229637e-10,1.921950702429321700e-10,2.003953102904746514e-10,2.056622101624400872e-10,2.151989877800537104e-10,2.183792359997712568e-10,2.204213644832302144e-10,2.191894235830261356e-10,2.139446241965648615e-10,2.106690954767776597e-10,2.045726897072479983e-10,2.025079093943751157e-10,2.014549040552007092e-10,2.024106310078571669e-10,2.061348257343352530e-10,2.082012419727611446e-10,2.115059450009167813e-10,2.123207942198324788e-10,2.122091558194854483e-10,2.114243126004246992e-10,2.088599153110722029e-10,2.075512901735659943e-10,2.059334674629157563e-10,2.055675149689132480e-10
1.150000000000000000e+02,-1.347659287592702982e-04,5.705071741994506996e-07,1.104154160555802797e-06,2.368832773192759570e-06,3.180465642470308232e-06,5.342212470685933200e-06,6.792887423808793238e-06,1.080242491382547528e-05,1.357913879219457473e-05,2.144581003216351940e-05,2.695964038324102051e-05,4.220184313402822282e-05,5.202157760474868033e-05,7.380138112377875677e-05,8.288529741928000365e-05,8.676325507911773597e-05,7.907881194569452090e-05,4.861426633177658488e-05,3.218097193709177012e-05,9.420015107601206489e-06,4.030947327933519318e-06,4.341907993197602171e-07,1.083047787114031248e-07,3.759111862988804426e-09,5.281599071125814976e-10,7.782207143243111136e-12,2.732881493805114359e-12,4.372768992602985016e-12,1.152424970772905621e-11,1.189253578427751368e-10,3.469733054746546724e-10,1.610107115722955035e-09,2.448939822739977512e-09,2.951576203607565729e-09,2.440094694334225822e-09,1.064734745954021983e-09,5.939328368042336853e-10,1.633035623773478745e-10,9.002579901711861565e-11,4.106430427359801516e-11,3.676250159866979728e-11,5.081968664790402490e-11,7.252947239111059985e-11,1.668480507021567055e-10,2.437057309429002672e-10,4.119439949476066259e-10,4.636754242007528476e-10,4.400090662648719481e-10,3.789251930622333092e-10,2.411911972227676060e-10,1.873176138939697255e-10,1.215766714461174319e-10,1.060994228130156258e-10,1.002270225906702616e-10,1.079222981055678876e-10,1.423057255801191134e-10,1.673570935696935824e-10,2.209720336668764135e-10,2.418593486835755868e-10,2.549026954681669899e-10,2.460749107193078988e-10,2.102868036494599802e-10,1.906992229871919825e-10,1.582976075524197834e-10,1.481179666765197744e-10,1.411265422557837768e-10,1.436989960888496870e-10,1.581979256523157601e-10,1.686147283537671460e-10,1.893510074213108907e-10,1.970724461983035247e-10,2.027061875287377440e-10,2.006446983928746042e-10,1.887448553027949727e-10,1.812316332162194898e-10,1.680110271555772944e-10,1.633216571424005170e-10,1.599464800243564216e-10,1.612049977013640945e-10,1.681522583934363935e-10,1.726158811970589929e-10,1.807010350000307769e-10,1.833980080702488774e-10,1.851300232905139787e-10,1.840851519612982101e-10,1.796374197668166445e-10,1.768602288546809037e-10,1.716924745008997083e-10,1.699425621656380087e-10,1.690502051765550157e-10,1.698601276994837761e-10,1.730165216011578938e-10,1.747681310651852393e-10,1.775697397823385038e-10,1.782606072302239664e-10,1.781659551879435921e-10,1.775005328808441918e-10,1.753265019060687435e-10,1.742171845426233184e-10,1.728458576895526566e-10,1.725356780731858442e-10
1.160000000000000000e+02,-1.332482114824345195e-04,5.720897556830636683e-07,1.106623651742240626e-06,2.372876401780706903e-06,3.185227212724388128e-06,5.347762558566423411e-06,6.798187644406928232e-06,1.080361237120025498e-05,1.357484443500491487e-05,2.141416363246015668e-05,2.689771737392604694e-05,4.201372030654230982e-05,5.171191452068939470e-05,7.307200082225042445e-05,8.184408927848941129e-05,8.509078473003124079e-05,7.720273299304696631e-05,4.693346589282416307e-05,3.085278624479318463e-05,8.877840547430205240e-06,3.759296596840961931e-06,3.948008274595727046e-07,9.710333000005622051e-08,3.255841150802190817e-09,4.488570587803976386e-10,6.337061436581872820e-12,2.203243284430028703e-12,3.541294346523851666e-12,9.420209810774224368e-12,9.943596792315323452e-11,2.931705413915068614e-10,1.381272369377871401e-09,2.109720552146950381e-09,2.547555871254070584e-09,2.102109251071867732e-09,9.097367029619815582e-10,5.045562151949085222e-10,1.369850887453574750e-10,7.508053225901804850e-11,3.398769208239581230e-11,3.039472325086847726e-11,4.214893223938170896e-11,6.036249581772845652e-11,1.399895109500861462e-10,2.052335248633758297e-10,3.487035799812267939e-10,3.929502491082335902e-10,3.727023612962957616e-10,3.204916753263720858e-10,2.030965507533386005e-10,1.573427786444227955e-10,1.016923316388140819e-10,8.862895240304737021e-11,8.367725579821495840e-11,9.016679072761275837e-11,1.192142686109141925e-10,1.404226543258533383e-10,1.859130745944341523e-10,2.036664113183248026e-10,2.147605679446787375e-10,2.072515325318973617e-10,1.768377590899167934e-10,1.602127281481648818e-10,1.327495383583732202e-10,1.241323292528080657e-10,1.182173631447507034e-10,1.203934542391791457e-10,1.326652834625612759e-10,1.414889005924794413e-10,1.590693584610416295e-10,1.656206479740910537e-10,1.704022419858879783e-10,1.686524420281814568e-10,1.585552639161123822e-10,1.521833883954062938e-10,1.409775208897900978e-10,1.370048310640314265e-10,1.341461844221476102e-10,1.352120433846526470e-10,1.410972242364173790e-10,1.448797255125880423e-10,1.517335671441955719e-10,1.540204889896677060e-10,1.554893457370552790e-10,1.546032208775850042e-10,1.508317780298928240e-10,1.484773294439280245e-10,1.440971789589892693e-10,1.426142583204909747e-10,1.418581118458467349e-10,1.425444091376296823e-10,1.452193191815286805e-10,1.467039412856013109e-10,1.490788212549307851e-10,1.496645160234399974e-10,1.495842732990824986e-10,1.490201539911754219e-10,1.471772390103983502e-10,1.462369626163261688e-10,1.450746841180541175e-10,1.448118020625204644e-10
1.170000000000000000e+02,-1.320908263930230134e-04,5.736710230190740500e-07,1.109090936624637083e-06,2.376915260777383906e-06,3.189950311529053196e-06,5.353312810796729930e-06,6.803467145318652836e-06,1.080476790260828158e-05,1.357051491530560517e-05,2.138251704064482906e-05,2.683588480336787153e-05,4.182637189820322121e-05,5.140402502320477881e-05,7.234975315442830374e-05,8.081588657214092836e-05,8.345049428719478809e-05,7.537111549473696399e-05,4.531075560398699744e-05,2.957940501868479169e-05,8.366868250208947056e-06,3.505951662165712008e-06,3.589842398840918831e-07,8.706037416848842574e-08,2.819947915152012929e-09,3.814614164636669774e-10,5.160276665607671509e-12,1.776249855750880458e-12,2.867922804621059196e-12,7.700313910813383345e-12,8.314047039259357674e-11,2.477105620233774341e-10,1.184960312408363595e-09,1.817488526757553291e-09,2.198838631463882753e-09,1.810938956328363506e-09,7.773022671483595381e-10,4.286291608375947942e-10,1.149081589157507216e-10,6.261633391153355321e-11,2.813058857034644866e-11,2.512992941451804019e-11,3.495755979609702080e-11,5.023654875337818515e-11,1.174545353013235760e-10,1.728346445454241598e-10,2.951715998358861448e-10,3.330128499616936272e-10,3.156912878083274060e-10,2.710690662818121544e-10,1.710186906369107196e-10,1.321645402439699385e-10,8.506014089696561919e-11,7.403518187507236725e-11,6.986022274991371406e-11,7.533243001839676212e-11,9.986976770202070364e-11,1.178230245031490486e-10,1.564164730898098821e-10,1.715046415431617510e-10,1.809400036213975466e-10,1.745533146193037344e-10,1.487092287689745912e-10,1.345999950223570468e-10,1.113247232028755085e-10,1.040308158085749557e-10,9.902703405006117732e-11,1.008676615539896848e-10,1.112535121807704114e-10,1.187269121720718051e-10,1.336304327284078275e-10,1.391883822283480898e-10,1.432463415192066630e-10,1.417612436943258003e-10,1.331944542723798031e-10,1.277910476819420910e-10,1.182937739733699867e-10,1.149285483947014297e-10,1.125076097010461323e-10,1.134102183637710620e-10,1.183952207919804905e-10,1.216002353063988517e-10,1.274097406354576800e-10,1.293487741232685756e-10,1.305943392163923245e-10,1.298429130327464348e-10,1.266452275894888041e-10,1.246493587059131769e-10,1.209371231088683663e-10,1.196805756982586427e-10,1.190399083830524091e-10,1.196213959321363457e-10,1.218880564513545595e-10,1.231462686001900259e-10,1.251592286841823887e-10,1.256557149726788419e-10,1.255876943238865007e-10,1.251095005860240056e-10,1.235474172511623336e-10,1.227504975377831375e-10,1.217654918409839804e-10,1.215427160230087705e-10
1.180000000000000000e+02,-1.312769329036193671e-04,5.752474706202767747e-07,1.111556016595297491e-06,2.381000481756727480e-06,3.194664662754207471e-06,5.358847792832178514e-06,6.808725966678935964e-06,1.080589160793683019e-05,1.356615038710013744e-05,2.135087053406301168e-05,2.677414284532055825e-05,4.163979518730266801e-05,5.109789954617289024e-05,7.163456928128473611e-05,7.980052793179390452e-05,8.184176581672250063e-05,7.358290694015559997e-05,4.374412860986043902e-05,2.835856743142494199e-05,7.885302690041525722e-06,3.269679021600908290e-06,3.264168741758956792e-07,7.805609790275292066e-08,2.442411783264890682e-09,3.241851401040996006e-10,4.202018832714926599e-12,1.432008510252394395e-12,2.322591473530657979e-12,6.294427300343116705e-12,6.951545694871934244e-11,2.092997214886600787e-10,1.016548750449978999e-09,1.565735312643269303e-09,1.897854541842722634e-09,1.560099378784991775e-09,6.641467940654479513e-10,3.641277671365909102e-10,9.638919908549689608e-11,5.222132258954695350e-11,2.328283716540070769e-11,2.077706903009721162e-11,2.899316182101985273e-11,4.180924646746651818e-11,9.854713914477994385e-11,1.455503425846615267e-10,2.498576584075273138e-10,2.822177652705461226e-10,2.674009726209673754e-10,2.292678192477096144e-10,1.440073110943202589e-10,1.110153466008477474e-10,7.114820161518466135e-11,6.184443357274728437e-11,5.832469012964636157e-11,6.293862899928691357e-11,8.366422206179842391e-11,9.886056581112807884e-11,1.315997246072175830e-10,1.444216426679280352e-10,1.524454900151111375e-10,1.470138952523909748e-10,1.250549178913231557e-10,1.130818767618169129e-10,9.335770451515158774e-11,8.718445160694338059e-11,8.295187591835471996e-11,8.450861156152587872e-11,9.329752164517930713e-11,9.962673779484107484e-11,1.122597719806477795e-10,1.169745627942718469e-10,1.204180829757293264e-10,1.191577601563145739e-10,1.118900728363028674e-10,1.073083575665358114e-10,9.925990197422358829e-11,9.640951483869987515e-11,9.435945151322136515e-11,9.512374354457737990e-11,9.934586822895469238e-11,1.020613132310561888e-10,1.069851577120695119e-10,1.086290727508876230e-10,1.096851931655339063e-10,1.090480488026568384e-10,1.063370830192006400e-10,1.046453380491776247e-10,1.014994581980711852e-10,1.004348251158575234e-10,9.989205071296060334e-11,1.003846895474176659e-10,1.023052318587566040e-10,1.033714643560151164e-10,1.050775025259083340e-10,1.054983291752607105e-10,1.054406742852839057e-10,1.050353553319702954e-10,1.037114309362929809e-10,1.030360734883759011e-10,1.022013792768405177e-10,1.020126083215930346e-10
1.190000000000000000e+02,-1.307900476371172459e-04,5.768206267934769538e-07,1.114018893045714024e-06,2.385374924129704619e-06,3.199371514001428125e-06,5.364367528581188895e-06,6.813964148558507555e-06,1.080698358683401447e-05,1.356175100392407540e-05,2.131922438842311573e-05,2.671249167103160408e-05,4.145398745803005516e-05,5.079352856984228675e-05,7.092638101711213955e-05,7.879785397547148511e-05,8.026399322459531604e-05,7.183707970411236615e-05,4.223164735768191445e-05,2.718810589727860131e-05,7.431451654052472931e-06,3.049328284981424331e-06,2.968039738107555552e-07,6.998307897198977924e-08,2.115420004043713081e-09,2.755088283705985075e-10,3.421707985310981637e-12,1.154481756504219248e-12,1.880953834527965274e-12,5.145220024777713563e-12,5.812329410088620807e-11,1.768449678146363779e-10,8.720724011359367450e-10,1.348853984832042857e-09,1.638069834018329035e-09,1.344004248659495110e-09,5.674637910447772465e-10,3.093326858495584059e-10,8.085480077352560913e-11,4.355199290399444645e-11,1.927049722593755787e-11,1.717818340915902575e-11,2.404639559846176444e-11,3.479563946001684727e-11,8.268337330454879341e-11,1.225732207518672595e-10,2.115001576652453252e-10,2.391705148274865522e-10,2.264974421125470760e-10,1.939126645985212588e-10,1.212621993107194235e-10,9.325046895140680359e-11,5.951160910095711076e-11,5.166102536534843137e-11,4.869393272930941374e-11,5.258386654165454754e-11,7.008828787529244875e-11,8.294991643976838691e-11,1.107203390657372083e-10,1.216154127002457702e-10,1.284382861025702705e-10,1.238193741601948533e-10,1.051631448752404080e-10,9.500378481412836973e-11,7.829042340638803221e-11,7.306611438388961599e-11,6.948620425253383692e-11,7.080271587664270505e-11,7.823956383484244326e-11,8.359928884132256099e-11,9.430677045492094623e-11,9.830595121577620499e-11,1.012278038627599519e-10,1.001583319591454330e-10,9.399330188415884468e-11,9.010867440119134375e-11,8.328863269099588684e-11,8.087453740013815506e-11,7.913868941677310032e-11,7.978580225968465167e-11,8.336147367554204435e-11,8.566192408730223529e-11,8.983475069520782674e-11,9.122833814333847213e-11,9.212374667364603420e-11,9.158355212981854343e-11,8.928542966275300474e-11,8.785159649445442587e-11,8.518590680398584192e-11,8.428395798670308692e-11,8.382416001552137064e-11,8.424148818840862529e-11,8.586861774471758746e-11,8.677208159901111939e-11,8.821786476233967056e-11,8.857452938422147315e-11,8.852566498861874633e-11,8.818214601992273305e-11,8.706017143637022337e-11,8.648788469797254186e-11,8.578062828741746249e-11,8.562068599688582582e-11
1.200000000000000000e+02,-1.306140346563699844e-04,5.783948625543767520e-07,1.116479589283712621e-06,2.389744731214353459e-06,3.204070914886435759e-06,5.369872090903149951e-06,6.819181777365488934e-06,1.080804394801738056e-05,1.355731687918035843e-05,2.128757859581713319e-05,2.665093090110635964e-05,4.126894435501173627e-05,5.049089993173109061e-05,7.022511460526219642e-05,7.780769851568192360e-05,7.871656837504505079e-05,7.013261545244913473e-05,4.077142842087689255e-05,2.606593243733589557e-05,7.003716598803300455e-06,2.843824806552606175e-06,2.698772920064357057e-07,6.274494372478949845e-08,1.832203429583513857e-09,2.341408741424275824e-10,2.786294605412395486e-12,9.307384778254462754e-13,1.523289930608837106e-12,4.205821536309647946e-12,4.859798891435063162e-11,1.494225144820209711e-10,7.481285116688225767e-10,1.162012712723099750e-09,1.413843228392297827e-09,1.157839515507786549e-09,4.848546322734018782e-10,2.627829151925342027e-10,6.782386037886868613e-11,3.632180583319939704e-11,1.594957615958479680e-11,1.420265017789204554e-11,1.994360248778678790e-11,2.895853123811333030e-11,6.937318094654178202e-11,1.032231798138178586e-10,1.790309077744946242e-10,2.026890190789162188e-10,1.918504896505739132e-10,1.640093222365392178e-10,1.021093730673317684e-10,7.832822601248554117e-11,4.977814457829930761e-11,4.315435880278446767e-11,4.065336522279805465e-11,4.393260917816971256e-11,5.871517725145047883e-11,6.959981270243838225e-11,9.315348365184113189e-11,1.024104384465557988e-10,1.082115691540888602e-10,1.042840994764857032e-10,8.843529315967491033e-11,7.981565254100257689e-11,6.565478355750019313e-11,6.123394467264647867e-11,5.820632986556530108e-11,5.931958705707521262e-11,6.561180559364748754e-11,7.015013537507025498e-11,7.922474519949859739e-11,8.261662548200189582e-11,8.509561566678869315e-11,8.418817574497305944e-11,7.895897778382836296e-11,7.566567554809222607e-11,6.988707762457455064e-11,6.784267727677831261e-11,6.637301645795457006e-11,6.692086641779670941e-11,6.994879136090932648e-11,7.189749449553091420e-11,7.543353536753304167e-11,7.661480756998399755e-11,7.737389166330953250e-11,7.691593596845930358e-11,7.496796163453806061e-11,7.375283012350103418e-11,7.149423701712301349e-11,7.073018172131136094e-11,7.034071019878726516e-11,7.069420878769508421e-11,7.207262800348716858e-11,7.283810230310217015e-11,7.406322191823300205e-11,7.436547989274171211e-11,7.432406946838998607e-11,7.403295381250285523e-11,7.308220939224521762e-11,7.259730671975959948e-11,7.199808525521107783e-11,7.186258120690791618e-11
1.210000000000000000e+02,-1.307330962774959956e-04,5.799866380933103947e-07,1.118938062845593624e-06,2.394109828578134874e-06,3.208750745422765194e-06,5.375361405543141978e-06,6.824378800055695389e-06,1.080907277176160967e-05,1.355284824449689510e-05,2.125593399268359425e-05,2.658946179894376986e-05,4.108466647204968292e-05,5.019000959757625232e-05,6.953071564576615126e-05,7.682992371606651950e-05,7.719893575256670285e-05,6.846856495099892847e-05,3.936169176832322544e-05,2.499012584805221067e-05,6.600602059718998745e-06,2.652171653991789368e-06,2.453936018332366752e-07,5.625546862863357520e-08,1.586906188242752022e-09,1.989846199054387532e-10,2.268881724208984818e-12,7.503588950272949143e-13,1.233638083179833256e-12,3.437941229443575164e-12,4.063375910702202165e-11,1.262524913444879743e-10,6.418009995798248241e-10,1.001053574832110743e-09,1.220311189446300626e-09,9.974625414911966748e-10,4.142719042159528908e-10,2.232384515958585336e-10,5.689312822937386827e-11,3.029196668892855659e-11,1.320097603820825916e-11,1.174254462654560072e-11,1.654085267192850761e-11,2.410065731510944997e-11,5.820571723712773815e-11,8.692795617983202494e-11,1.515464999855570954e-10,1.717723974398264325e-10,1.625036417549855644e-10,1.387175710670235373e-10,8.598176960998224483e-11,6.579398134707974133e-11,4.163670412138734123e-11,3.604847922445732211e-11,3.394054311147039205e-11,3.670473644533205071e-11,4.918763291637817670e-11,5.839838058659466147e-11,7.837388919275378729e-11,8.623834900855185948e-11,9.117032148220176324e-11,8.783107243890905802e-11,7.436837308623898968e-11,6.705572154399458418e-11,5.505854414966995791e-11,5.131792443790507419e-11,4.875761637967643281e-11,4.969891902531498040e-11,5.502222841843179557e-11,5.886471681187249727e-11,6.655480875618347003e-11,6.943136490007370543e-11,7.153443679422388790e-11,7.076454567179861488e-11,6.632950232902251608e-11,6.353775106960127261e-11,5.864198243752533068e-11,5.691080947971792481e-11,5.566662281413121971e-11,5.613039660888954896e-11,5.869426399443024300e-11,6.034486243491031521e-11,6.334103714081794345e-11,6.434225512954271087e-11,6.498571491586439819e-11,6.459751120515069833e-11,6.294647648171641796e-11,6.191677612244969597e-11,6.000327223477409933e-11,5.935608395849639729e-11,5.902621051439779776e-11,5.932561660351200195e-11,6.049324176348250259e-11,6.114174677619363396e-11,6.217979316115382349e-11,6.243592196530055316e-11,6.240083140962235375e-11,6.215414608771313576e-11,6.134856834236028511e-11,6.093774183174582859e-11,6.043009612133852515e-11,6.031530605369629650e-11
1.220000000000000000e+02,-1.311317644422580180e-04,5.815770840513216806e-07,1.121394337057207832e-06,2.398470258622976102e-06,3.213397623550768743e-06,5.380835545433086979e-06,6.829555303092461243e-06,1.081007016658991826e-05,1.354834521265540408e-05,2.122429056786963645e-05,2.652808397940506870e-05,4.090114945885266326e-05,4.989084548125141487e-05,6.884311159708201688e-05,7.586436713119778835e-05,7.571050951891533220e-05,6.684395638929892974e-05,3.800068048793950467e-05,2.396027903347672499e-05,6.220687522558718870e-06,2.473433763940200304e-06,2.231310543547473761e-07,5.043716431164216481e-08,1.374449338495181347e-09,1.691070500048786479e-10,1.847551788208140477e-12,6.049372428765936727e-13,9.990630555917895395e-13,2.810256693151769181e-12,3.397470062986400474e-11,1.066752830004586566e-10,5.505851551046957171e-10,8.623899500873229151e-10,1.053270341007817718e-09,8.592998744201899020e-10,3.539642006963102799e-10,1.896447425909619094e-10,4.772402416829135685e-11,2.526314677201921266e-11,1.092604229747246025e-11,9.708563759782545821e-12,1.371867335985162140e-11,2.005770232522095797e-11,4.883594743876340516e-11,7.320515068155557248e-11,1.282814147875871447e-10,1.455715367584646536e-10,1.376458803436630268e-10,1.173260235167762622e-10,7.240141998302376813e-11,5.526548427334417035e-11,3.482682797207627134e-11,3.011266309547143416e-11,2.833616097298007064e-11,3.066600201854716157e-11,4.120608999955317764e-11,4.899970593120681062e-11,6.593919361268588131e-11,7.262005558526796190e-11,7.681273214601817834e-11,7.397384812449399327e-11,6.253899207850875663e-11,5.633568085769077860e-11,4.617245957317175908e-11,4.300766505622478919e-11,4.084271958723455220e-11,4.163856011287631054e-11,4.614177510670232352e-11,4.939483520013769613e-11,5.591109072575727035e-11,5.835040699860190305e-11,6.013441293853914738e-11,5.948127678335329849e-11,5.572010116760423015e-11,5.335371936463807752e-11,4.920625839839425086e-11,4.774044733753951553e-11,4.668723234077000461e-11,4.707979931470665513e-11,4.925054534663485251e-11,5.064852275646694602e-11,5.318703910997014950e-11,5.403557505959111218e-11,5.458097596935593265e-11,5.425192825363189808e-11,5.285268842589521676e-11,5.198019646006704630e-11,5.035919397418028853e-11,4.981104388007175088e-11,4.953167246474730889e-11,4.978524168440523479e-11,5.077422404503768860e-11,5.132358660243571680e-11,5.220305042191383804e-11,5.242007153870298364e-11,5.239033889332077309e-11,5.218132076065772063e-11,5.149880269949246026e-11,5.115076580613359125e-11,5.072073745162816727e-11,5.062350321924369290e-11
1.230000000000000000e+02,-1.317948926256482748e-04,5.831662012234018529e-07,1.123848413307011653e-06,2.402826024789050637e-06,3.218036859302240331e-06,5.386294534355393288e-06,6.834711326290075512e-06,1.081106533079399931e-05,1.354380793533198812e-05,2.119264859060766360e-05,2.646679760387187928e-05,4.071839062340613794e-05,4.959339824673165097e-05,6.816223682668946001e-05,7.491087708565017430e-05,7.425072871926906607e-05,6.525785594471301813e-05,3.668671112737328997e-05,2.297286243447585442e-05,5.862637909899253135e-06,2.306740845892378978e-06,2.028881542395614707e-07,4.522061645219387430e-08,1.190436242772896849e-09,1.437155782563464407e-10,1.504462353307811640e-12,4.876986672581323790e-13,8.090921053797994755e-13,2.297171811495649085e-12,2.840692397564244243e-11,9.013377918381040854e-11,4.723332644061481456e-10,7.429335606456456687e-10,9.090945223444880235e-10,7.402745630846665342e-10,3.024357517352437019e-10,1.611063075480922979e-10,4.003264031577670468e-11,2.106916651236669102e-11,9.043148256051777856e-12,8.026897072369032493e-12,1.137800910346736805e-11,1.669296233360040294e-11,4.097448709538056844e-11,6.164867458213242613e-11,1.085879177103576260e-10,1.233671380383803001e-10,1.165905285185377116e-10,9.923323770230467467e-11,6.096600307925470474e-11,4.642177351614311387e-11,2.913073444575295379e-11,2.515424690372955463e-11,2.365719076256704578e-11,2.562076820231823371e-11,3.451968523309964509e-11,4.111365425624874392e-11,5.547736185371188178e-11,6.115228028819030826e-11,6.471618008738015682e-11,6.230288713323511862e-11,5.259123990247402403e-11,4.732942092714950699e-11,3.872052456227112471e-11,3.604313706219788860e-11,3.421265484457314265e-11,3.488545563534728444e-11,3.869459960781362895e-11,4.144841799424633932e-11,4.696955284021371579e-11,4.903791679363236899e-11,5.055113657314799780e-11,4.999709576469085759e-11,4.680766641255648675e-11,4.480200989386874666e-11,4.128877315458072406e-11,4.004775189855175332e-11,3.915627059245842256e-11,3.948853584075963374e-11,4.132628465239492066e-11,4.251020515417744394e-11,4.466078930829599225e-11,4.537986642277197502e-11,4.584211320008552137e-11,4.556323040757516429e-11,4.437748416354428405e-11,4.363826086508509894e-11,4.226516239855954149e-11,4.180093369967469163e-11,4.156435243728162643e-11,4.177908409855324301e-11,4.261668532716360314e-11,4.308202321908101429e-11,4.382706881873171811e-11,4.401093812306244857e-11,4.398574736321110568e-11,4.380865971636421774e-11,4.323045122833074627e-11,4.293563201913756788e-11,4.257138405358053268e-11,4.248902756866755615e-11
