lag_index,original_kernel,snapshot_step_0,snapshot_step_1,snapshot_step_3,snapshot_step_4,snapshot_step_6,snapshot_step_7,snapshot_step_9,snapshot_step_10,snapshot_step_12,snapshot_step_13,snapshot_step_15,snapshot_step_16,snapshot_step_18,snapshot_step_19,snapshot_step_21,snapshot_step_22,snapshot_step_24,snapshot_step_25,snapshot_step_27,snapshot_step_28,snapshot_step_30,snapshot_step_31,snapshot_step_33,snapshot_step_34,snapshot_step_36,snapshot_step_37,snapshot_step_39,snapshot_step_40,snapshot_step_42,snapshot_step_43,snapshot_step_45,snapshot_step_46,snapshot_step_48,snapshot_step_49,snapshot_step_51,snapshot_step_52,snapshot_step_54,snapshot_step_55,snapshot_step_57,snapshot_step_58,snapshot_step_60,snapshot_step_61,snapshot_step_63,snapshot_step_64,snapshot_step_66,snapshot_step_67,snapshot_step_69,snapshot_step_70,snapshot_step_72,snapshot_step_73,snapshot_step_75,snapshot_step_76,snapshot_step_78,snapshot_step_79,snapshot_step_81,snapshot_step_82,snapshot_step_84,snapshot_step_85,snapshot_step_87,snapshot_step_88,snapshot_step_90,snapshot_step_91,snapshot_step_93,snapshot_step_94,snapshot_step_96,snapshot_step_97,snapshot_step_99,snapshot_step_100,snapshot_step_102,snapshot_step_103,snapshot_step_105,snapshot_step_106,snapshot_step_108,snapshot_step_109,snapshot_step_111,snapshot_step_112,snapshot_step_114,snapshot_step_115,snapshot_step_117,snapshot_step_118,snapshot_step_120,snapshot_step_121,snapshot_step_123,snapshot_step_124,snapshot_step_126,snapshot_step_127,snapshot_step_129,snapshot_step_130,snapshot_step_132,snapshot_step_133,snapshot_step_135,snapshot_step_136,snapshot_step_138,snapshot_step_139,snapshot_step_141,snapshot_step_142,snapshot_step_144,snapshot_step_145,snapshot_step_147,snapshot_step_149
1.140000000000000000e+02,-1.366611864005813832e-04,1.449536667542155525e-05,3.262750835441720712e-05,9.426749382228565911e-05,1.460436854933086525e-04,3.134543033681740716e-04,4.354262000036345187e-04,7.493549178306617691e-04,9.159934269271793016e-04,1.166421825559716026e-03,1.192597324201412129e-03,9.879078021481448903e-04,7.878286910247170143e-04,3.658564069073942421e-04,2.076022641293214508e-04,4.324814840147668462e-05,1.571663082063029331e-05,1.524071970470416808e-06,4.722431687431759111e-07,7.950554433940656279e-08,4.058043858061531443e-08,1.625206667147153193e-08,1.330756588445122270e-08,1.413777137040613842e-08,1.775535090649390732e-08,3.810172545496586828e-08,6.281605970974370352e-08,1.973910548049506112e-07,3.623450783791549740e-07,1.188035321165103672e-06,2.041741354990976197e-06,4.984615706515047387e-06,6.909253027846272346e-06,1.016857178000771483e-05,1.082533794597603208e-05,9.737752509112184178e-06,8.384556346433745229e-06,5.441987280490560158e-06,4.221909771538268422e-06,2.545552790526119146e-06,2.036697140832792333e-06,1.463359584232611522e-06,1.331171008079446534e-06,1.278029588895634484e-06,1.340557280616846200e-06,1.638092546472831893e-06,1.876425715331117615e-06,2.525481203411827739e-06,2.915422764210447940e-06,3.705887999636123167e-06,4.038003926723601799e-06,4.417580680880002931e-06,4.434039465321627446e-06,4.159157182380553933e-06,3.918596160081531683e-06,3.378160310379887000e-06,3.125623224284091199e-06,2.725097976418778840e-06,2.588023449174171441e-06,2.443466225644032363e-06,2.431646582842826934e-06,2.512741954721489993e-06,2.597148813167560926e-06,2.825229399021887428e-06,2.953255138347959290e-06,3.193616755345465895e-06,3.289035678756405730e-06,3.397922455836388219e-06,3.406534413491013689e-06,3.341397937475066400e-06,3.278454873076737082e-06,3.126478443390561272e-06,3.050993749005603307e-06,2.926625985744948314e-06,2.883881961130314040e-06,2.844185066597356912e-06,2.846862714931590408e-06,2.889728847320664415e-06,2.924888839029492421e-06,3.007405977407609380e-06,3.048316100605152163e-06,3.114717283787268127e-06,3.135783580673955160e-06,3.148917035873254229e-06,3.141657959486714863e-06,3.106557223822077217e-06,3.082788916521501639e-06,3.034050794780448861e-06,3.012979045170284011e-06,2.983934898532364117e-06,2.977243392113601431e-06,2.979659536692986664e-06,2.987570176263005649e-06,3.012029938356336695e-06,3.026124194784550730e-06,3.052287423106552714e-06,3.062363895576722395e-06,3.073236122125706489e-06,3.073683157066319817e-06,3.065932304734591890e-06,3.050838047180038683e-06
1.150000000000000000e+02,-1.347659287592702982e-04,1.452593198703598133e-05,3.266663577706036762e-05,9.428220785091553197e-05,1.459665138087903598e-04,3.126396819794403405e-04,4.337141526222976413e-04,7.438114626079916653e-04,9.071294223454622139e-04,1.148714186148437058e-03,1.170436684614857602e-03,9.612631585515338424e-04,7.625380490381943998e-04,3.495126651803219671e-04,1.967410050679607324e-04,4.018700028831981015e-05,1.443461925357352696e-05,1.364617385938036781e-06,4.180005984306153603e-07,6.908032584209008141e-08,3.499866626179471037e-08,1.388750021994985054e-08,1.134879281370661241e-08,1.206411941447548507e-08,1.518561351473057992e-08,3.283793226758775080e-08,5.441209557311625471e-08,1.729920024865275446e-07,3.195547068696386658e-07,1.060861208679450204e-06,1.833740555631135005e-06,4.520389225123910056e-06,6.288409701347519136e-06,9.294852350481938759e-06,9.902113770276051640e-06,8.896556209393637754e-06,7.647372817808881533e-06,4.939709086338421465e-06,3.821554958975600111e-06,2.291512329361845846e-06,1.829035633332397499e-06,1.309505788138270663e-06,1.190009446641853829e-06,1.141995891120107425e-06,1.198468892184083832e-06,1.467579201346692680e-06,1.683535616964183194e-06,2.273084154179457698e-06,2.628111361599618336e-06,3.349351494998971260e-06,3.652915575063367870e-06,4.000194832854808008e-06,4.015255184994345923e-06,3.763696702876025363e-06,3.543705052046886407e-06,3.050047957718274435e-06,2.819664024170326702e-06,2.454704500822791919e-06,2.329933781119401109e-06,2.198429996392870780e-06,2.187680319902285441e-06,2.261434445885636023e-06,2.338229438554367996e-06,2.545877601044580201e-06,2.662516543693136273e-06,2.881649362945510467e-06,2.968692231288786072e-06,3.068054407345550266e-06,3.075914095094112611e-06,3.016467486539116827e-06,2.959035472607053152e-06,2.820416740712336371e-06,2.751594245223125661e-06,2.638244388640574676e-06,2.599299268414621920e-06,2.563136004104106091e-06,2.565574935830552093e-06,2.604625259939599095e-06,2.636660311049009555e-06,2.711860219737477744e-06,2.749151142825574093e-06,2.809689754574873919e-06,2.828899085038753553e-06,2.840875482351809186e-06,2.834255732359720545e-06,2.802248990089659369e-06,2.780578063801060918e-06,2.736146546312474706e-06,2.716939181319241552e-06,2.690467229032850833e-06,2.684368725096195020e-06,2.686570684294045577e-06,2.693780317339507756e-06,2.716073918735599588e-06,2.728920900535181928e-06,2.752770562686673384e-06,2.761956594822257945e-06,2.771868430231146530e-06,2.772275978000197797e-06,2.765209715142148217e-06,2.751449232224202320e-06
1.160000000000000000e+02,-1.332482114824345195e-04,1.455647404181980979e-05,3.270570587313349634e-05,9.429675783927304520e-05,1.458891777304043534e-04,3.118268799964179854e-04,4.320085019177154532e-04,7.383086423164047282e-04,8.983508332616122870e-04,1.131275111483003330e-03,1.148687655563649821e-03,9.353371347366776049e-04,7.380593282405246069e-04,3.338991149844109589e-04,1.864480396171707376e-04,3.734254261330354169e-05,1.325719022141988598e-05,1.221846655202090456e-06,3.699887766545843087e-07,6.002219081268711856e-08,3.018469460399622259e-08,1.186697790096671694e-08,9.678349239850307303e-09,1.029463321725976148e-08,1.298781200965190390e-08,2.830137269845120138e-08,4.713252777825628799e-08,1.516090254655220841e-07,2.818178634124445837e-07,9.473014090132566428e-07,1.646931093461043724e-06,4.099400178647329357e-06,5.723357591832351453e-06,8.496211900467829465e-06,9.057631779024689824e-06,8.128032422672417127e-06,6.975008660581305791e-06,4.483793011861260044e-06,3.459167689343268419e-06,2.062826276556637859e-06,1.642548701936313079e-06,1.171828830973261314e-06,1.063818067781145942e-06,1.020442575900420978e-06,1.071441713675161953e-06,1.314816205455444443e-06,1.510475278152287716e-06,2.045913442193301839e-06,2.369116121515645957e-06,3.027119139899345137e-06,3.304554205069783115e-06,3.622247671793447574e-06,3.636026934808174547e-06,3.405840059409240804e-06,3.204682251930303155e-06,2.753806595960818374e-06,2.543656479641324313e-06,2.211142238592658793e-06,2.097583778545202352e-06,1.977968225956019607e-06,1.968192781242743576e-06,2.035262743365804598e-06,2.105124470273817385e-06,2.294149344093016117e-06,2.400402234952381166e-06,2.600158541274112103e-06,2.679551592267500086e-06,2.770211991487165227e-06,2.777384313762241595e-06,2.723136757027544300e-06,2.670739250396167875e-06,2.544318567457049289e-06,2.481577406722348510e-06,2.378281091242116611e-06,2.342801268234744787e-06,2.309860822878047988e-06,2.312082071775808630e-06,2.347652238013473065e-06,2.376836782807845464e-06,2.445360554242421861e-06,2.479348601510642002e-06,2.534535983201614828e-06,2.552050046734265698e-06,2.562970083738117921e-06,2.556934040494844964e-06,2.527751887576259624e-06,2.507995509344997445e-06,2.467494656057056751e-06,2.449988706258211801e-06,2.425863888769647396e-06,2.420306466069502326e-06,2.422313000118307864e-06,2.428883001961762086e-06,2.449199973848396666e-06,2.460908730352766912e-06,2.482646943358443473e-06,2.491020271144789170e-06,2.500055525069574784e-06,2.500427031568505784e-06,2.493985624114691347e-06,2.481442484068976462e-06
1.170000000000000000e+02,-1.320908263930230134e-04,1.458699312451791099e-05,3.274471904484129781e-05,9.431114428311785497e-05,1.458116773648240113e-04,3.110158876288556060e-04,4.303092108955236224e-04,7.328461140278382750e-04,8.896567636204764842e-04,1.114100380889679201e-03,1.127342407050058734e-03,9.101101278444912856e-04,7.143662539183155431e-04,3.189830002644564308e-04,1.766935453236404214e-04,3.469941238602615300e-05,1.217580229179484588e-05,1.094012944924957834e-06,3.274915904372469044e-07,5.215179593127190934e-08,2.603286936410723063e-08,1.014042485720264945e-08,8.253779729995580627e-09,8.784682956812592952e-09,1.110809559983741597e-08,2.439153665503845936e-08,4.082685955142926516e-08,1.328691166922345204e-07,2.485374155351436840e-07,8.458975291589275816e-07,1.479152412442750813e-06,3.717617957255765423e-06,5.209078349934447537e-06,7.766192143457916440e-06,8.285168902404452251e-06,7.425896363223667479e-06,6.361758752645432433e-06,4.069955834810353541e-06,3.131144281402547733e-06,1.856962232143414930e-06,1.475075684757122052e-06,1.048626662770118069e-06,9.510082313630313124e-07,9.118272360729418307e-07,9.578782143176175871e-07,1.177954481504757877e-06,1.355204686296371339e-06,1.841445869221573772e-06,2.135644157738060805e-06,2.735887660540469758e-06,2.989414137749600922e-06,3.280009474942134629e-06,3.292615290859747567e-06,3.082008549443903582e-06,2.898093159254112958e-06,2.486337974009242106e-06,2.294666183297398420e-06,1.991746683081049157e-06,1.888404442246369077e-06,1.779614520202395158e-06,1.770726021020136614e-06,1.831710868673729802e-06,1.895258247051748775e-06,2.067310983032991318e-06,2.164091851029848954e-06,2.346164629786332868e-06,2.418572053740548379e-06,2.501283465979877926e-06,2.507827809267160462e-06,2.458330195609755497e-06,2.410531250926034553e-06,2.295248172985855191e-06,2.238057396972402977e-06,2.143933461724932370e-06,2.111614211207320018e-06,2.081612727127630721e-06,2.083635499176719839e-06,2.116032046991963818e-06,2.142616758467520309e-06,2.205050113621501162e-06,2.236024357331713782e-06,2.286327891875162156e-06,2.302294511060293562e-06,2.312250248357735705e-06,2.306747060690396553e-06,2.280143211495652905e-06,2.262134256455887189e-06,2.225220473291953131e-06,2.209267010959951481e-06,2.187283679864847731e-06,2.182219898452813665e-06,2.184048147668541957e-06,2.190034596471850635e-06,2.208548123146307452e-06,2.219218305717660187e-06,2.239029782180373875e-06,2.246661452584672487e-06,2.254896725986714695e-06,2.255235340709157901e-06,2.249364191754565142e-06,2.237931980788020756e-06
1.180000000000000000e+02,-1.312769329036193671e-04,1.461748924740472746e-05,3.278367534543390096e-05,9.432536754573629374e-05,1.457340135034110740e-04,3.102067023483368697e-04,4.286162579064940574e-04,7.274235864786584346e-04,8.810464044966459431e-04,1.097185994045351762e-03,1.106393449789786800e-03,8.855632973781577075e-04,6.914336159889438588e-04,3.047331702096674980e-04,1.674493539077301775e-04,3.224336022466418059e-05,1.118262166492800687e-05,9.795535203884246037e-07,2.898756328858847434e-07,4.531340043085487455e-08,2.245211474030672782e-08,8.665071118935758696e-09,7.038893966716634754e-09,7.496201813933034766e-09,9.500428357775642443e-09,2.102184287050817141e-08,3.536479786352955332e-08,1.164455780416234244e-07,2.191871040360465154e-07,7.553483567525310326e-07,1.328465810358423187e-06,3.371391253169381133e-06,4.741009817080986876e-06,7.098897128638825132e-06,7.578583278712249958e-06,6.784413296027360599e-06,5.802425826059997042e-06,3.694313908717483056e-06,2.834226164246165082e-06,1.671642662868307212e-06,1.324677966958400952e-06,9.383774738131627543e-07,8.501609456553155340e-07,8.147727792893945820e-07,8.563513806925343412e-07,1.055338859415322610e-06,1.215895156171837872e-06,1.657412530827845039e-06,1.925180240504629310e-06,2.472674593291193526e-06,2.704327267730025942e-06,2.970106440087735052e-06,2.981637546167000170e-06,2.788967079323428954e-06,2.620834925229294276e-06,2.244847533288980151e-06,2.070048548371634023e-06,1.794119986462771980e-06,1.700085138636579264e-06,1.601151883022083064e-06,1.593070751714582758e-06,1.648516590189308276e-06,1.706314064983059089e-06,1.862901522272649530e-06,1.951045136363893694e-06,2.116981665119152230e-06,2.183010863243927931e-06,2.258461956366623934e-06,2.264432654608107770e-06,2.219274067692152260e-06,2.175674907240539475e-06,2.070559777282997326e-06,2.018434095170108496e-06,1.932677461765133775e-06,1.903240460439332765e-06,1.875918714333292244e-06,1.877760545370316418e-06,1.907263408584570228e-06,1.931477239796095110e-06,1.988355273204432411e-06,2.016579862882783136e-06,2.062426723676327430e-06,2.076981025585120056e-06,2.086056621708102079e-06,2.081039801394868891e-06,2.056789120751363826e-06,2.040374833337871762e-06,2.006734111248035341e-06,1.992197050063905517e-06,1.972167307116010938e-06,1.967553824609290930e-06,1.969219448181869789e-06,1.974673578542760497e-06,1.991541896219291589e-06,2.001264561783867467e-06,2.019318096733167030e-06,2.026273038715684614e-06,2.033778338980180489e-06,2.034086940308374404e-06,2.028736151827946867e-06,2.018317619000551712e-06
1.190000000000000000e+02,-1.307900476371172459e-04,1.464796242274891481e-05,3.282257482811851384e-05,9.433942798978795733e-05,1.456561869352955877e-04,3.093993216213153786e-04,4.269296213621914544e-04,7.220407704766556396e-04,8.725189546530200168e-04,1.080528011054797790e-03,1.085833433269390007e-03,8.616783104674161520e-04,6.692370131440405871e-04,2.911198652328360640e-04,1.586887705343160222e-04,2.996114525337956213e-05,1.027045351135061975e-05,8.770691413248119482e-07,2.565802492986071076e-07,3.937168475111004796e-08,1.936388202751103058e-08,7.404369356035257754e-09,6.002828487050842349e-09,6.396706314241778699e-09,8.125437039651966717e-09,1.811767115901617015e-08,3.063348085838453992e-08,1.020520929357390111e-07,1.933028157539745835e-07,6.744919648529301270e-07,1.193130082820004255e-06,3.057408799441775106e-06,4.314999759810040324e-06,6.488937484596242434e-06,6.932256824087435583e-06,6.198343860902273770e-06,5.292269546706707952e-06,3.353342022510919168e-06,2.565463759902360903e-06,1.504817321253690623e-06,1.189614588970825532e-06,8.397194490802905881e-07,7.600076892091999544e-07,7.280486872310288314e-07,7.655854473485694794e-07,9.454864552860991252e-07,1.090905979716464292e-06,1.491771270442372298e-06,1.735457005213589038e-06,2.234784402371824737e-06,2.446427609201380898e-06,2.689483520865979145e-06,2.700030471413001915e-06,2.523788143912020871e-06,2.370101540050015233e-06,2.026812135115610989e-06,1.867417851740012626e-06,1.616102216239398686e-06,1.530545654219230564e-06,1.440585636950107761e-06,1.433239336230587423e-06,1.483643922636036566e-06,1.536206173949962754e-06,1.678703295973589310e-06,1.758971907722277133e-06,1.910186053071102549e-06,1.970392396730868056e-06,2.039213068986945286e-06,2.044659824911867433e-06,2.003464358767489831e-06,1.963700267264484930e-06,1.867866596681880048e-06,1.820362527068050294e-06,1.742237757056228249e-06,1.715428839286136861e-06,1.690550144983299320e-06,1.692227043237885418e-06,1.719091815531972097e-06,1.741143845712125014e-06,1.792955317358150983e-06,1.818671586972044106e-06,1.860452129808106390e-06,1.873717614990841459e-06,1.881989991398799788e-06,1.877417046203651513e-06,1.855313768655278894e-06,1.840354551268629912e-06,1.809699968347087528e-06,1.796454977572308105e-06,1.778207172175433597e-06,1.774004396651730590e-06,1.775521698181944290e-06,1.780490311432757862e-06,1.795857973580330166e-06,1.804716311526260129e-06,1.821166127527555070e-06,1.827503668643367307e-06,1.834342966096830013e-06,1.834624184186714685e-06,1.829748160500822450e-06,1.820254444085246757e-06
1.200000000000000000e+02,-1.306140346563699844e-04,1.467841293405054378e-05,3.286141789193073161e-05,9.435332610042737839e-05,1.455781977517135717e-04,3.085937357387681049e-04,4.252492647895067209e-04,7.166973314469578509e-04,8.640735455762492499e-04,1.064122406465829555e-03,1.065654965050448488e-03,8.384371239155597073e-04,6.477526385707862294e-04,2.781145415820539843e-04,1.503864247323356124e-04,2.784044551457434680e-05,9.432682702485324102e-06,7.853061838134379330e-07,2.271089340870888814e-07,3.420903001190712771e-08,1.670040455256063990e-08,6.327080678960672958e-09,5.119255361388545464e-09,5.458469693711727466e-09,6.949437130599313631e-09,1.561468932769643526e-08,2.653511188243349618e-08,8.943762984931608560e-08,1.704750538682794220e-07,6.022901948947174521e-07,1.071580378126773528e-06,2.772665287469354206e-06,3.927265742089552664e-06,5.931382146137387798e-06,6.341045528414547159e-06,5.662896722798637077e-06,4.826962383576541586e-06,3.043837693007507908e-06,2.322185121820754703e-06,1.354639294757798177e-06,1.068321070557738152e-06,7.514332035773465222e-07,6.794137763928807805e-07,6.505547623537736614e-07,6.844391829300766963e-07,8.470679086225191973e-07,9.787641572552171175e-07,1.342682759207259333e-06,1.564429080251459768e-06,2.019779055590677219e-06,2.213120508663609124e-06,2.435372157232371755e-06,2.445017980826200057e-06,2.283820548459723375e-06,2.143353514936287589e-06,1.829952033314256226e-06,1.684620349008659167e-06,1.455746393831268328e-06,1.377911928000232974e-06,1.296119908902925236e-06,1.289442335810307965e-06,1.335259246510529969e-06,1.383055459564631147e-06,1.512716505707882358e-06,1.585805971858527058e-06,1.723589361434191367e-06,1.778480518030444747e-06,1.841246764281220935e-06,1.846215032472089262e-06,1.808638898070658854e-06,1.772376399621848186e-06,1.685013943943921904e-06,1.641726316959653655e-06,1.570561759858140650e-06,1.546148880068919443e-06,1.523497184212791464e-06,1.525023759705055942e-06,1.549483751654153569e-06,1.569564862678940942e-06,1.616756096141743664e-06,1.640184478306157311e-06,1.678255323114938476e-06,1.690344836956643405e-06,1.697884282316419139e-06,1.693716382515034896e-06,1.673572494206957166e-06,1.659940806594757722e-06,1.632010258733912911e-06,1.619943776824282408e-06,1.603321141223671645e-06,1.599492915942000082e-06,1.600874957461150038e-06,1.605400794345990126e-06,1.619399821058733471e-06,1.627469813552404141e-06,1.642456782675427544e-06,1.648231118405997465e-06,1.654462851927379977e-06,1.654719089500504689e-06,1.650276177007572878e-06,1.641626101632216294e-06
1.210000000000000000e+02,-1.307330962774959956e-04,1.470884025088824512e-05,3.290020389774478480e-05,9.436706199137865052e-05,1.455000481272498384e-04,3.077899565139543495e-04,4.235751966679273143e-04,7.113930795238827560e-04,8.557095416945014995e-04,1.047965650866616557e-03,1.045851324064765893e-03,8.158227935266792715e-04,6.269580142394721740e-04,2.656902700882593873e-04,1.425184891673924713e-04,2.586986578191220591e-05,8.663255136147717905e-06,7.031444992425782154e-07,2.010229504184417836e-07,2.972336843914589154e-08,1.440330273946117609e-08,5.406537769537351698e-09,4.365743662713755455e-09,4.657855083188208734e-09,5.943648254098194902e-09,1.345751465600393375e-08,2.298507984239820702e-08,7.838250152669007376e-08,1.503432518773647163e-07,5.378178388273935091e-07,9.624143359919436636e-07,2.514442535004961753e-06,3.574375077852759040e-06,5.421737970900589567e-06,5.800259174253813953e-06,5.173708107120031331e-06,4.402569149930638274e-06,2.762901885726892553e-06,2.101977855253488355e-06,1.219449790553763999e-06,9.593955126446372834e-07,6.724297833886024641e-07,6.073668801228693584e-07,5.813098666023342864e-07,6.118943644231220839e-07,7.588947209301115902e-07,8.781509424983285819e-07,1.208495265246422668e-06,1.410256995934707457e-06,1.825460533844516006e-06,2.002064676186117746e-06,2.205271823882274437e-06,2.214092659374723411e-06,2.066671270657823804e-06,1.938300067673827485e-06,1.652213899429192182e-06,1.519717753267990591e-06,1.311302787544292884e-06,1.240500653381987253e-06,1.166142576327516313e-06,1.160073484825533633e-06,1.201716084728857636e-06,1.245174020831957187e-06,1.363143292755096461e-06,1.429688933156267024e-06,1.555221664123181222e-06,1.605261750158395225e-06,1.662500338013898037e-06,1.667031693097429084e-06,1.632760436761954322e-06,1.599694582660182718e-06,1.520062695941427943e-06,1.480621299784372130e-06,1.415803488211510915e-06,1.393574770943193470e-06,1.372952831310894888e-06,1.374342419564874782e-06,1.396610626330693208e-06,1.414895107025430400e-06,1.457873722050394456e-06,1.479215582046277799e-06,1.513902567081752779e-06,1.524919231340820212e-06,1.531789981112300757e-06,1.527991639605500102e-06,1.509635326464467495e-06,1.497214630499804243e-06,1.471768656418340942e-06,1.460776945980129951e-06,1.445636287975661039e-06,1.442149589436667002e-06,1.443408300588739203e-06,1.447530398173367799e-06,1.460281377095156439e-06,1.467632431685340867e-06,1.481285246423251099e-06,1.486545889980577006e-06,1.492223451621103349e-06,1.492456903892127023e-06,1.488409045745690221e-06,1.480528448769572120e-06
1.220000000000000000e+02,-1.311317644422580180e-04,1.473924465695490137e-05,3.293893324501638337e-05,9.438063614799367185e-05,1.454217381501426694e-04,3.069879742118898094e-04,4.219073805895218773e-04,7.061276838536867557e-04,8.474260887832570869e-04,1.032053832927698825e-03,1.026415379393240705e-03,7.938182188022517701e-04,6.068308182435423010e-04,2.538209844952972753e-04,1.350621668585999643e-04,2.403876269918461383e-05,7.956589063691857366e-06,6.295788100968674039e-07,1.779332134960577658e-07,2.582588718417653736e-08,1.242216082978481705e-08,4.619926572676852014e-09,3.723142288420593429e-09,3.974669345605322257e-09,5.083426319723574269e-09,1.159835342074951384e-08,1.990999142696637733e-08,6.869385976539309040e-08,1.325888500251282999e-07,4.802469027700073320e-07,8.643693786608748226e-07,2.280268254883352280e-06,3.253193635427398776e-06,4.955883622704773282e-06,5.305592416525467146e-06,4.726777512762894576e-06,4.015488758940012615e-06,2.507895249370195936e-06,1.902652135781759870e-06,1.097751747697193114e-06,8.615758786144930674e-07,6.017324900314965051e-07,5.429599850348746076e-07,5.194353346505841025e-07,5.470386396834328677e-07,6.798996154465202207e-07,7.878803099993795991e-07,1.087718347125881313e-06,1.271278215999644854e-06,1.649836817147826628e-06,1.811136164967674803e-06,1.996911783551261286e-06,2.004977419384147870e-06,1.870168714470028023e-06,1.752863806099938006e-06,1.491738835577058981e-06,1.370956866787406171e-06,1.181191208496601116e-06,1.116792516516422864e-06,1.049199517997212623e-06,1.043684024879974401e-06,1.081528863830142186e-06,1.121038342294974465e-06,1.228359351002306045e-06,1.288940950507078131e-06,1.403300724839209174e-06,1.448913845877609083e-06,1.501106299513541671e-06,1.505238749771858203e-06,1.473984883854339558e-06,1.443836941600069174e-06,1.371258910852566747e-06,1.335325631244150537e-06,1.276294497515653974e-06,1.256056572571215453e-06,1.237284402421116782e-06,1.238549170130137655e-06,1.258819951793630669e-06,1.275466867679082503e-06,1.314604966079545387e-06,1.334044166780365285e-06,1.365644868687093455e-06,1.375682875971175837e-06,1.381943606676362853e-06,1.378482406201478154e-06,1.361756730445683097e-06,1.350440590035489712e-06,1.327260515713652366e-06,1.317248857103924540e-06,1.303459444413663940e-06,1.300284124660977579e-06,1.301430395891066145e-06,1.305184392173379957e-06,1.316797418022522172e-06,1.323492907450655315e-06,1.335929079780435319e-06,1.340721245856831868e-06,1.345893394273905540e-06,1.346106065951239170e-06,1.342418507466002333e-06,1.335239664279510956e-06
1.230000000000000000e+02,-1.317948926256482748e-04,1.476962616449619661e-05,3.297760598678170247e-05,9.439404893043441586e-05,1.453432686006479431e-04,3.061877862791984625e-04,4.202457952082042699e-04,7.009008633866592192e-04,8.392224156407442981e-04,1.016383245491761728e-03,1.007340310391799734e-03,7.724069642921859271e-04,5.873496331557198332e-04,2.424818959703690620e-04,1.279959253306584748e-04,2.233726441596297458e-05,7.307565171202280892e-06,5.637097854684384665e-07,1.574955752977366501e-07,2.243946168643622639e-08,1.071351957932582984e-08,3.947761141072500188e-09,3.175126256208839204e-09,3.391688836875501531e-09,4.347703613251895083e-09,9.996035235659839202e-09,1.724630618619104293e-08,6.020279859375067544e-08,1.169310983360023412e-07,4.288386315566582781e-07,7.763125750376244274e-07,2.067902816557616380e-06,2.960872191398489532e-06,4.530056620111389725e-06,4.853112108409255452e-06,4.318454568294282725e-06,3.662440684176304466e-06,2.276424655169918300e-06,1.722227850776367761e-06,9.881987736204455100e-07,7.737298294397223272e-07,5.384680538641269804e-07,4.853829348866467441e-07,4.641466766564851000e-07,4.890570396425149551e-07,6.091272379703434065e-07,7.068890966085408702e-07,9.790117741900403181e-07,1.145995486916834023e-06,1.491109349056939180e-06,1.638415551090486449e-06,1.808237992200823537e-06,1.815612393629440760e-06,1.692349790429446832e-06,1.585167996436226238e-06,1.346850154996826485e-06,1.236757649466737772e-06,1.063989610799949458e-06,1.005421002388408964e-06,9.439836518116903608e-07,9.389717619561648628e-07,9.733618372144664348e-07,1.009278083598903145e-06,1.106902380793934248e-06,1.162049017739845468e-06,1.266219978301292258e-06,1.307793659016849575e-06,1.355380123214998747e-06,1.359148414853037466e-06,1.330649118590763232e-06,1.303164330921535068e-06,1.237021888325125088e-06,1.204287941032112542e-06,1.150532194341304234e-06,1.132108589280405447e-06,1.115021955934647957e-06,1.116173002883592271e-06,1.134623706134583717e-06,1.149778221958133251e-06,1.185415465693542315e-06,1.203119880541252866e-06,1.231906052151846270e-06,1.241051434809072821e-06,1.246755742453665170e-06,1.243602071509375797e-06,1.228363690750864387e-06,1.218054900984597575e-06,1.196941045078281146e-06,1.187822956797367734e-06,1.175265438774165862e-06,1.172373976371241444e-06,1.173417748964012504e-06,1.176836177232086760e-06,1.187411759867292114e-06,1.193509543911648943e-06,1.204836371311818026e-06,1.209201347211400065e-06,1.213912607547871104e-06,1.214106329276687900e-06,1.210747332981059257e-06,1.204208401193963482e-06
