time_step,temperature
4.811100000000000000e+04,7.724169126510201100e-02
4.811200000000000000e+04,7.729827410781710262e-02
4.811300000000000000e+04,7.737638174771037380e-02
4.811400000000000000e+04,7.740226451259628326e-02
4.811500000000000000e+04,7.747976099450880338e-02
4.811600000000000000e+04,7.755817065746363481e-02
4.811700000000000000e+04,7.761126974702999004e-02
4.811800000000000000e+04,7.765361170144853553e-02
4.811900000000000000e+04,7.775207563482207374e-02
4.812000000000000000e+04,7.782495666001375267e-02
4.812100000000000000e+04,7.788974149661384572e-02
4.812200000000000000e+04,7.793122312605602064e-02
4.812300000000000000e+04,7.798699631335175020e-02
4.812400000000000000e+04,7.802992789198924528e-02
4.812500000000000000e+04,7.810647973573416059e-02
4.812600000000000000e+04,7.812980003514136129e-02
4.812700000000000000e+04,7.816809719747340457e-02
4.812800000000000000e+04,7.820949186973920331e-02
4.812900000000000000e+04,7.827012068178747228e-02
4.813000000000000000e+04,7.834010077525765947e-02
4.813100000000000000e+04,7.838919944625072356e-02
4.813200000000000000e+04,7.843312271428797000e-02
4.813300000000000000e+04,7.846787246849956654e-02
4.813400000000000000e+04,7.851343700196559972e-02
4.813500000000000000e+04,7.856742443697324607e-02
4.813600000000000000e+04,7.857637729930737336e-02
4.813700000000000000e+04,7.859088939689655440e-02
4.813800000000000000e+04,7.862593027898266695e-02
4.813900000000000000e+04,7.866335090582608769e-02
4.814000000000000000e+04,7.870616090677352850e-02
4.814100000000000000e+04,7.874119357071021619e-02
4.814200000000000000e+04,7.880930589025113286e-02
4.814300000000000000e+04,7.884955302213113304e-02
4.814400000000000000e+04,7.887149719731563480e-02
4.814500000000000000e+04,7.885507034843645957e-02
4.814600000000000000e+04,7.884127163536801264e-02
4.814700000000000000e+04,7.881913988305393193e-02
4.814800000000000000e+04,7.884148197623690180e-02
4.814900000000000000e+04,7.886034142228474930e-02
4.815000000000000000e+04,7.886630225298289776e-02
4.815100000000000000e+04,7.887072048191744178e-02
4.815200000000000000e+04,7.886253819644639673e-02
4.815300000000000000e+04,7.883613415215776077e-02
4.815400000000000000e+04,7.880452484348618447e-02
4.815500000000000000e+04,7.870996595634291437e-02
4.815600000000000000e+04,7.862135089378950725e-02
4.815700000000000000e+04,7.847683245897127402e-02
4.815800000000000000e+04,7.835613589149802161e-02
4.815900000000000000e+04,7.828081958535611229e-02
4.816000000000000000e+04,7.821456653133485037e-02
4.816100000000000000e+04,7.819862414603667711e-02
4.816200000000000000e+04,7.816572888817471809e-02
4.816300000000000000e+04,7.814547982145549077e-02
4.816400000000000000e+04,7.815145432769421419e-02
4.816500000000000000e+04,7.809347974168862061e-02
4.816600000000000000e+04,7.801359463119482418e-02
4.816700000000000000e+04,7.793046800942358965e-02
4.816800000000000000e+04,7.784603700500900003e-02
4.816900000000000000e+04,7.777104515377682159e-02
4.817000000000000000e+04,7.773283628726992966e-02
4.817100000000000000e+04,7.772108395939114622e-02
4.817200000000000000e+04,7.772147988210263703e-02
4.817300000000000000e+04,7.768807115179547640e-02
4.817400000000000000e+04,7.763835498341506436e-02
4.817500000000000000e+04,7.759071648394580412e-02
4.817600000000000000e+04,7.757482408533607210e-02
4.817700000000000000e+04,7.752322757329137282e-02
4.817800000000000000e+04,7.746994294998264807e-02
4.817900000000000000e+04,7.739761696221506004e-02
4.818000000000000000e+04,7.737618247708556718e-02
4.818100000000000000e+04,7.729586835478279017e-02
4.818200000000000000e+04,7.726405303901323629e-02
4.818300000000000000e+04,7.724401282498498389e-02
4.818400000000000000e+04,7.726064226550843905e-02
4.818500000000000000e+04,7.726296101408457184e-02
4.818600000000000000e+04,7.726708686870553677e-02
4.818700000000000000e+04,7.733394571452194277e-02
4.818800000000000000e+04,7.733433245160288572e-02
4.818900000000000000e+04,7.733721462213485887e-02
4.819000000000000000e+04,7.731972150233089314e-02
4.819100000000000000e+04,7.734426048771801676e-02
4.819200000000000000e+04,7.737653626565782483e-02
4.819300000000000000e+04,7.742338466056550295e-02
4.819400000000000000e+04,7.748897323140925553e-02
4.819500000000000000e+04,7.750664687395447672e-02
4.819600000000000000e+04,7.751232379328064359e-02
4.819700000000000000e+04,7.754157770190743537e-02
4.819800000000000000e+04,7.752732287187394378e-02
4.819900000000000000e+04,7.750175640066679639e-02
4.820000000000000000e+04,7.747680980191960776e-02
4.820100000000000000e+04,7.744421255698442919e-02
4.820200000000000000e+04,7.743411279154721605e-02
4.820300000000000000e+04,7.748268703958177683e-02
4.820400000000000000e+04,7.753439298608952313e-02
4.820500000000000000e+04,7.759899491822258577e-02
4.820600000000000000e+04,7.765691556115512928e-02
4.820700000000000000e+04,7.771750471981948849e-02
4.820800000000000000e+04,7.774092754788827775e-02
4.820900000000000000e+04,7.779905950244851709e-02
4.821000000000000000e+04,7.790087278200012733e-02
4.821100000000000000e+04,7.798111866103758782e-02
4.821200000000000000e+04,7.811666476688448879e-02
4.821300000000000000e+04,7.819613708283852660e-02
4.821400000000000000e+04,7.825660654700015983e-02
4.821500000000000000e+04,7.825337334473153605e-02
4.821600000000000000e+04,7.829027896463552905e-02
4.821700000000000000e+04,7.835930973764872187e-02
4.821800000000000000e+04,7.841011129820055214e-02
4.821900000000000000e+04,7.841082932096817004e-02
4.822000000000000000e+04,7.841804238561599083e-02
4.822100000000000000e+04,7.842316920258708690e-02
4.822200000000000000e+04,7.849520870572453124e-02
4.822300000000000000e+04,7.855242079476792982e-02
4.822400000000000000e+04,7.859705627860387456e-02
4.822500000000000000e+04,7.859014928215903029e-02
4.822600000000000000e+04,7.860580219153924519e-02
4.822700000000000000e+04,7.858965882165860894e-02
4.822800000000000000e+04,7.855851134899571875e-02
4.822900000000000000e+04,7.851901860326761240e-02
4.823000000000000000e+04,7.847681783592393157e-02
4.823100000000000000e+04,7.842864999648967161e-02
4.823200000000000000e+04,7.839570437259464619e-02
4.823300000000000000e+04,7.837044861788047823e-02
4.823400000000000000e+04,7.833752117901791878e-02
4.823500000000000000e+04,7.832462377282430055e-02
4.823600000000000000e+04,7.830485220025880377e-02
4.823700000000000000e+04,7.831055508587776715e-02
4.823800000000000000e+04,7.831689112096204552e-02
4.823900000000000000e+04,7.829397012243487219e-02
4.824000000000000000e+04,7.827293152173946111e-02
4.824100000000000000e+04,7.824276188042146585e-02
4.824200000000000000e+04,7.820276688394429965e-02
4.824300000000000000e+04,7.815285100316513023e-02
4.824400000000000000e+04,7.812777197512020544e-02
4.824500000000000000e+04,7.815644384021928903e-02
4.824600000000000000e+04,7.818013811856434903e-02
4.824700000000000000e+04,7.819446513306263502e-02
4.824800000000000000e+04,7.820436970111584174e-02
4.824900000000000000e+04,7.821663075351220629e-02
4.825000000000000000e+04,7.822133187134992782e-02
4.825100000000000000e+04,7.826752102233255903e-02
4.825200000000000000e+04,7.831187558139643401e-02
4.825300000000000000e+04,7.835879874074373752e-02
4.825400000000000000e+04,7.840614533053026636e-02
4.825500000000000000e+04,7.843314951938024082e-02
4.825600000000000000e+04,7.844618280887481754e-02
4.825700000000000000e+04,7.850097265446272232e-02
4.825800000000000000e+04,7.851019058315551746e-02
4.825900000000000000e+04,7.859254860266236264e-02
4.826000000000000000e+04,7.863876535175176596e-02
4.826100000000000000e+04,7.867979739204036815e-02
4.826200000000000000e+04,7.871652103181460414e-02
4.826300000000000000e+04,7.874883767616965013e-02
4.826400000000000000e+04,7.881700756313056444e-02
4.826500000000000000e+04,7.886528570546397221e-02
4.826600000000000000e+04,7.890926211033626181e-02
4.826700000000000000e+04,7.897557940973393142e-02
4.826800000000000000e+04,7.905759414057621226e-02
4.826900000000000000e+04,7.913421352437050027e-02
4.827000000000000000e+04,7.918422320653925595e-02
4.827100000000000000e+04,7.921576926201329139e-02
4.827200000000000000e+04,7.927806073472119797e-02
4.827300000000000000e+04,7.929901795682432752e-02
4.827400000000000000e+04,7.935901175033314991e-02
4.827500000000000000e+04,7.939211342208767064e-02
4.827600000000000000e+04,7.946247143219944964e-02
4.827700000000000000e+04,7.957011194228590101e-02
4.827800000000000000e+04,7.962872912790990021e-02
4.827900000000000000e+04,7.968538805279423709e-02
4.828000000000000000e+04,7.973668664766646319e-02
4.828100000000000000e+04,7.981444451838928811e-02
4.828200000000000000e+04,7.982279341904809089e-02
4.828300000000000000e+04,7.980636303487606553e-02
4.828400000000000000e+04,7.977056674223055588e-02
4.828500000000000000e+04,7.971683343154097046e-02
4.828600000000000000e+04,7.968291240486458094e-02
4.828700000000000000e+04,7.968210885222212769e-02
4.828800000000000000e+04,7.964069664616728328e-02
4.828900000000000000e+04,7.961821710155743415e-02
4.829000000000000000e+04,7.958955867250955274e-02
4.829100000000000000e+04,7.960749439787398463e-02
4.829200000000000000e+04,7.959274755793525891e-02
4.829300000000000000e+04,7.959275630776797839e-02
4.829400000000000000e+04,7.955793494786501940e-02
4.829500000000000000e+04,7.954597550166228603e-02
4.829600000000000000e+04,7.951462658124895666e-02
4.829700000000000000e+04,7.948933374271634211e-02
4.829800000000000000e+04,7.948015468144194184e-02
4.829900000000000000e+04,7.949299070040177773e-02
4.830000000000000000e+04,7.950690318152894842e-02
4.830100000000000000e+04,7.951273313974892287e-02
4.830200000000000000e+04,7.950217603735561245e-02
4.830300000000000000e+04,7.949785124729032149e-02
4.830400000000000000e+04,7.946728346866181736e-02
4.830500000000000000e+04,7.944585889843186477e-02
4.830600000000000000e+04,7.942030520927433057e-02
4.830700000000000000e+04,7.939439467510343851e-02
4.830800000000000000e+04,7.933244406990073994e-02
4.830900000000000000e+04,7.929862330491262157e-02
4.831000000000000000e+04,7.925415211769887280e-02
4.831100000000000000e+04,7.920354110896536681e-02
4.831200000000000000e+04,7.913674292571014346e-02
4.831300000000000000e+04,7.910717523789552452e-02
4.831400000000000000e+04,7.907396719822604170e-02
4.831500000000000000e+04,7.902209987796711410e-02
4.831600000000000000e+04,7.896657635016375576e-02
4.831700000000000000e+04,7.893275831264086329e-02
4.831800000000000000e+04,7.891455879956078834e-02
4.831900000000000000e+04,7.892074722092308481e-02
4.832000000000000000e+04,7.893153211960497739e-02
4.832100000000000000e+04,7.888453058838766629e-02
4.832200000000000000e+04,7.884718327500520041e-02
4.832300000000000000e+04,7.881698833265564363e-02
4.832400000000000000e+04,7.880070281182514902e-02
4.832500000000000000e+04,7.879969601181080474e-02
4.832600000000000000e+04,7.878887448251294112e-02
4.832700000000000000e+04,7.876495126655720658e-02
4.832800000000000000e+04,7.871731381196646338e-02
4.832900000000000000e+04,7.867534592583914910e-02
4.833000000000000000e+04,7.865744099591337468e-02
4.833100000000000000e+04,7.862805825166384321e-02
4.833200000000000000e+04,7.861959083418861016e-02
4.833300000000000000e+04,7.862227194055031176e-02
4.833400000000000000e+04,7.862197690473504696e-02
4.833500000000000000e+04,7.860595345037253712e-02
4.833600000000000000e+04,7.861380199796719204e-02
4.833700000000000000e+04,7.858940977154464658e-02
4.833800000000000000e+04,7.860114170515307419e-02
4.833900000000000000e+04,7.859557213519538510e-02
4.834000000000000000e+04,7.863210589242788928e-02
4.834100000000000000e+04,7.865937558041159738e-02
4.834200000000000000e+04,7.868763337896592103e-02
4.834300000000000000e+04,7.873243979684448057e-02
4.834400000000000000e+04,7.874930276713300314e-02
4.834500000000000000e+04,7.876503997659588252e-02
4.834600000000000000e+04,7.881321905735448607e-02
4.834700000000000000e+04,7.884140374476489299e-02
4.834800000000000000e+04,7.889348076785640540e-02
4.834900000000000000e+04,7.885169770764756392e-02
4.835000000000000000e+04,7.884567845576602452e-02
4.835100000000000000e+04,7.885871955441246806e-02
4.835200000000000000e+04,7.888113820357001149e-02
4.835300000000000000e+04,7.891059091367412515e-02
4.835400000000000000e+04,7.890093732584212149e-02
4.835500000000000000e+04,7.888155376211677949e-02
4.835600000000000000e+04,7.884169671173472949e-02
4.835700000000000000e+04,7.884557442427805873e-02
4.835800000000000000e+04,7.882276604988690261e-02
4.835900000000000000e+04,7.882456595303298508e-02
4.836000000000000000e+04,7.884806032290980760e-02
4.836100000000000000e+04,7.887058373969038638e-02
4.836200000000000000e+04,7.884906757253561105e-02
4.836300000000000000e+04,7.879583533002888773e-02
4.836400000000000000e+04,7.877024098223707471e-02
4.836500000000000000e+04,7.874969301405031208e-02
4.836600000000000000e+04,7.870926919381850129e-02
4.836700000000000000e+04,7.869117347908732851e-02
4.836800000000000000e+04,7.863376421681730899e-02
4.836900000000000000e+04,7.859441497458782844e-02
4.837000000000000000e+04,7.856898048035897142e-02
4.837100000000000000e+04,7.857072067144968419e-02
4.837200000000000000e+04,7.852563732893495796e-02
4.837300000000000000e+04,7.852555082744397397e-02
4.837400000000000000e+04,7.847540653053970694e-02
4.837500000000000000e+04,7.841441153537023756e-02
4.837600000000000000e+04,7.836362647477758403e-02
4.837700000000000000e+04,7.830680049220371808e-02
4.837800000000000000e+04,7.826681686782006875e-02
4.837900000000000000e+04,7.818705803236994378e-02
4.838000000000000000e+04,7.806946029326986003e-02
4.838100000000000000e+04,7.799194599352589352e-02
4.838200000000000000e+04,7.791930502358355992e-02
4.838300000000000000e+04,7.784143624691296226e-02
4.838400000000000000e+04,7.778866673853540581e-02
4.838500000000000000e+04,7.775471565853746270e-02
4.838600000000000000e+04,7.768851198340209763e-02
4.838700000000000000e+04,7.765728858762431519e-02
4.838800000000000000e+04,7.758989684250451602e-02
4.838900000000000000e+04,7.752335371952349952e-02
4.839000000000000000e+04,7.746885993527215242e-02
4.839100000000000000e+04,7.743610508955864336e-02
4.839200000000000000e+04,7.743272648210740294e-02
4.839300000000000000e+04,7.741613413544698452e-02
4.839400000000000000e+04,7.734875947526995144e-02
4.839500000000000000e+04,7.729168818582093925e-02
4.839600000000000000e+04,7.722261656395819351e-02
4.839700000000000000e+04,7.712553094916063667e-02
4.839800000000000000e+04,7.708501318307345307e-02
4.839900000000000000e+04,7.704014163615523214e-02
4.840000000000000000e+04,7.699041524670345582e-02
4.840100000000000000e+04,7.697410883431571316e-02
4.840200000000000000e+04,7.693968129296295533e-02
4.840300000000000000e+04,7.690878063133667342e-02
4.840400000000000000e+04,7.689807968186163079e-02
4.840500000000000000e+04,7.685017305379372721e-02
4.840600000000000000e+04,7.679576432459035706e-02
4.840700000000000000e+04,7.679807259646660722e-02
4.840800000000000000e+04,7.680328204108273493e-02
4.840900000000000000e+04,7.680096770073099877e-02
4.841000000000000000e+04,7.677111287737106715e-02
4.841100000000000000e+04,7.676884917296381006e-02
4.841200000000000000e+04,7.667434974440580364e-02
4.841300000000000000e+04,7.660480669664294917e-02
4.841400000000000000e+04,7.650757704615873678e-02
4.841500000000000000e+04,7.639645024795425898e-02
4.841600000000000000e+04,7.629303753008150057e-02
4.841700000000000000e+04,7.621664398159720688e-02
4.841800000000000000e+04,7.612069109317275151e-02
4.841900000000000000e+04,7.598446748658038707e-02
4.842000000000000000e+04,7.583419918788804337e-02
4.842100000000000000e+04,7.570499936103768091e-02
4.842200000000000000e+04,7.554874446896607532e-02
4.842300000000000000e+04,7.539242825823301575e-02
4.842400000000000000e+04,7.521523161882422148e-02
4.842500000000000000e+04,7.502876771078538509e-02
4.842600000000000000e+04,7.484434994082016235e-02
4.842700000000000000e+04,7.468521889769179356e-02
4.842800000000000000e+04,7.451070111011560970e-02
4.842900000000000000e+04,7.433770276786834386e-02
4.843000000000000000e+04,7.413467703494237837e-02
4.843100000000000000e+04,7.395197426354703507e-02
4.843200000000000000e+04,7.376134436129512528e-02
4.843300000000000000e+04,7.356619742057250722e-02
4.843400000000000000e+04,7.342138464964680089e-02
4.843500000000000000e+04,7.324150312153736297e-02
4.843600000000000000e+04,7.308987407233856481e-02
4.843700000000000000e+04,7.296337396417858223e-02
4.843800000000000000e+04,7.280053811161897592e-02
4.843900000000000000e+04,7.265236200204365502e-02
4.844000000000000000e+04,7.248737522260680077e-02
4.844100000000000000e+04,7.233122157742206959e-02
4.844200000000000000e+04,7.210434866716422531e-02
4.844300000000000000e+04,7.185733130264142232e-02
4.844400000000000000e+04,7.163897214451750428e-02
4.844500000000000000e+04,7.145198883895576003e-02
4.844600000000000000e+04,7.127271028369940031e-02
4.844700000000000000e+04,7.109152982567799872e-02
4.844800000000000000e+04,7.092470598887866406e-02
4.844900000000000000e+04,7.074367459122968271e-02
4.845000000000000000e+04,7.059770388368161176e-02
4.845100000000000000e+04,7.043830380272525504e-02
4.845200000000000000e+04,7.027829503830178293e-02
4.845300000000000000e+04,7.013851836238475801e-02
4.845400000000000000e+04,6.997247206187101609e-02
4.845500000000000000e+04,6.987334678283944889e-02
4.845600000000000000e+04,6.974002184672663252e-02
4.845700000000000000e+04,6.960603495062571422e-02
4.845800000000000000e+04,6.945293238618704956e-02
4.845900000000000000e+04,6.933622658806502803e-02
4.846000000000000000e+04,6.924161546470071482e-02
4.846100000000000000e+04,6.912622038443204386e-02
4.846200000000000000e+04,6.901003007366227071e-02
4.846300000000000000e+04,6.885414565896776085e-02
4.846400000000000000e+04,6.871738335930345498e-02
4.846500000000000000e+04,6.863806094729327234e-02
4.846600000000000000e+04,6.857316677143981964e-02
4.846700000000000000e+04,6.853233006908594771e-02
4.846800000000000000e+04,6.852723550364918370e-02
4.846900000000000000e+04,6.850852259834611102e-02
4.847000000000000000e+04,6.851052263668104547e-02
4.847100000000000000e+04,6.852012575688769258e-02
4.847200000000000000e+04,6.854977408149726115e-02
4.847300000000000000e+04,6.857593871985938339e-02
4.847400000000000000e+04,6.858404027562642336e-02
4.847500000000000000e+04,6.860490665506056851e-02
4.847600000000000000e+04,6.859699259727540521e-02
4.847700000000000000e+04,6.860225658490305689e-02
4.847800000000000000e+04,6.862480085984078160e-02
4.847900000000000000e+04,6.866657128546155286e-02
4.848000000000000000e+04,6.865929564793968320e-02
4.848100000000000000e+04,6.869990888574270538e-02
4.848200000000000000e+04,6.872479305574545616e-02
4.848300000000000000e+04,6.877397976127090640e-02
4.848400000000000000e+04,6.879954128932520840e-02
4.848500000000000000e+04,6.882754808058988427e-02
4.848600000000000000e+04,6.888244702591243829e-02
4.848700000000000000e+04,6.893409669092882830e-02
4.848800000000000000e+04,6.899701642791097878e-02
4.848900000000000000e+04,6.907293747693508956e-02
4.849000000000000000e+04,6.915274116683173267e-02
4.849100000000000000e+04,6.922301622575285918e-02
4.849200000000000000e+04,6.931273748176887406e-02
4.849300000000000000e+04,6.937192300226645292e-02
4.849400000000000000e+04,6.942627452937003008e-02
4.849500000000000000e+04,6.946653552195161674e-02
4.849600000000000000e+04,6.951659606946321290e-02
4.849700000000000000e+04,6.957675261344982431e-02
4.849800000000000000e+04,6.960966319430228477e-02
4.849900000000000000e+04,6.964851289333255646e-02
4.850000000000000000e+04,6.965779294789135878e-02
4.850100000000000000e+04,6.964079953941283707e-02
4.850200000000000000e+04,6.962551724129902031e-02
4.850300000000000000e+04,6.959343347930478652e-02
4.850400000000000000e+04,6.956322101202581931e-02
4.850500000000000000e+04,6.950497519179167638e-02
4.850600000000000000e+04,6.947883468022518494e-02
4.850700000000000000e+04,6.947527645672900432e-02
4.850800000000000000e+04,6.947359798128187325e-02
4.850900000000000000e+04,6.945535928936354131e-02
4.851000000000000000e+04,6.942096335464111034e-02
4.851100000000000000e+04,6.936814600350181548e-02
4.851200000000000000e+04,6.936374842072548508e-02
4.851300000000000000e+04,6.936910903848628185e-02
4.851400000000000000e+04,6.937366922841618766e-02
4.851500000000000000e+04,6.934670904864005669e-02
4.851600000000000000e+04,6.932571374904220041e-02
4.851700000000000000e+04,6.930590359482356744e-02
4.851800000000000000e+04,6.930969840123751835e-02
4.851900000000000000e+04,6.926219343308234744e-02
4.852000000000000000e+04,6.921499565349130412e-02
4.852100000000000000e+04,6.917319937247827510e-02
4.852200000000000000e+04,6.912672286353271911e-02
4.852300000000000000e+04,6.906475424116011175e-02
4.852400000000000000e+04,6.901384913455260728e-02
4.852500000000000000e+04,6.897931529159018194e-02
4.852600000000000000e+04,6.895263425204800622e-02
4.852700000000000000e+04,6.888146597657211767e-02
4.852800000000000000e+04,6.884825413387343773e-02
4.852900000000000000e+04,6.880812916018881620e-02
4.853000000000000000e+04,6.881989916204685198e-02
4.853100000000000000e+04,6.878572393979136279e-02
4.853200000000000000e+04,6.874600350777410052e-02
4.853300000000000000e+04,6.872128721526980788e-02
4.853400000000000000e+04,6.869284746736657732e-02
4.853500000000000000e+04,6.862314420141575610e-02
4.853600000000000000e+04,6.855257958023189269e-02
4.853700000000000000e+04,6.848046379493988312e-02
4.853800000000000000e+04,6.844550029899044985e-02
4.853900000000000000e+04,6.842408276588175797e-02
4.854000000000000000e+04,6.841218063909176861e-02
4.854100000000000000e+04,6.838083099669432785e-02
4.854200000000000000e+04,6.832874901755252306e-02
4.854300000000000000e+04,6.827800180311018041e-02
4.854400000000000000e+04,6.823946254438954806e-02
4.854500000000000000e+04,6.818476152716591854e-02
4.854600000000000000e+04,6.814292488070175513e-02
4.854700000000000000e+04,6.812701080188267311e-02
4.854800000000000000e+04,6.808070550900702234e-02
4.854900000000000000e+04,6.804682655464733276e-02
4.855000000000000000e+04,6.802030068189436618e-02
4.855100000000000000e+04,6.799377311436971549e-02
4.855200000000000000e+04,6.797560462193567854e-02
4.855300000000000000e+04,6.792893088397160273e-02
4.855400000000000000e+04,6.790967445033486982e-02
4.855500000000000000e+04,6.791343362507561154e-02
4.855600000000000000e+04,6.792050102105691434e-02
4.855700000000000000e+04,6.794832043015613943e-02
4.855800000000000000e+04,6.794500313350318454e-02
4.855900000000000000e+04,6.798125783842022540e-02
4.856000000000000000e+04,6.798966307617855531e-02
4.856100000000000000e+04,6.802946880241954319e-02
4.856200000000000000e+04,6.805622579086256785e-02
4.856300000000000000e+04,6.803706132395492823e-02
4.856400000000000000e+04,6.806175932531215167e-02
4.856500000000000000e+04,6.810669169907807019e-02
4.856600000000000000e+04,6.815281110942671139e-02
4.856700000000000000e+04,6.820044427680284349e-02
4.856800000000000000e+04,6.825519057595290373e-02
4.856900000000000000e+04,6.832198942454005552e-02
4.857000000000000000e+04,6.834350184006340867e-02
4.857100000000000000e+04,6.839236898560352440e-02
4.857200000000000000e+04,6.842687156924440184e-02
4.857300000000000000e+04,6.847565761715497523e-02
4.857400000000000000e+04,6.856456021687916402e-02
4.857500000000000000e+04,6.866743077191571343e-02
4.857600000000000000e+04,6.877420083212711088e-02
4.857700000000000000e+04,6.887345224573300506e-02
4.857800000000000000e+04,6.898654310664288636e-02
4.857900000000000000e+04,6.906738457765114469e-02
4.858000000000000000e+04,6.916323283989146697e-02
4.858100000000000000e+04,6.927479475104782181e-02
4.858200000000000000e+04,6.937544552887388305e-02
4.858300000000000000e+04,6.951104843409335043e-02
4.858400000000000000e+04,6.963471814450584996e-02
4.858500000000000000e+04,6.974531201183761797e-02
4.858600000000000000e+04,6.986023613680060473e-02
4.858700000000000000e+04,6.996620309305916219e-02
4.858800000000000000e+04,7.008474578320840476e-02
4.858900000000000000e+04,7.019186375435600145e-02
4.859000000000000000e+04,7.031766301087320759e-02
4.859100000000000000e+04,7.044976688349494087e-02
4.859200000000000000e+04,7.062684966266984110e-02
4.859300000000000000e+04,7.078400303716979314e-02
4.859400000000000000e+04,7.094555219448092642e-02
4.859500000000000000e+04,7.111374183120164338e-02
4.859600000000000000e+04,7.128985227439750549e-02
4.859700000000000000e+04,7.144468658198901978e-02
4.859800000000000000e+04,7.161502991651771954e-02
4.859900000000000000e+04,7.175684436169164904e-02
4.860000000000000000e+04,7.188623975010875744e-02
4.860100000000000000e+04,7.199900470475138758e-02
4.860200000000000000e+04,7.215786930837783664e-02
4.860300000000000000e+04,7.227024871169221432e-02
4.860400000000000000e+04,7.238017818283030980e-02
4.860500000000000000e+04,7.244952817958162650e-02
4.860600000000000000e+04,7.255385925970733729e-02
4.860700000000000000e+04,7.266412735746048679e-02
4.860800000000000000e+04,7.282129603219415770e-02
4.860900000000000000e+04,7.296638702107711982e-02
4.861000000000000000e+04,7.313019803461345836e-02
4.861100000000000000e+04,7.324838727677887573e-02
4.861200000000000000e+04,7.337551019946809971e-02
4.861300000000000000e+04,7.347038111641232550e-02
4.861400000000000000e+04,7.356272087615754740e-02
4.861500000000000000e+04,7.366988601491386568e-02
4.861600000000000000e+04,7.381290802164273968e-02
4.861700000000000000e+04,7.393867255613499612e-02
4.861800000000000000e+04,7.405683739093373019e-02
4.861900000000000000e+04,7.418590374971696655e-02
4.862000000000000000e+04,7.429455456962208437e-02
4.862100000000000000e+04,7.441630022461048766e-02
4.862200000000000000e+04,7.449627293630702030e-02
4.862300000000000000e+04,7.455723610048697880e-02
4.862400000000000000e+04,7.464398584949340221e-02
4.862500000000000000e+04,7.469852564570859943e-02
4.862600000000000000e+04,7.479013897780323328e-02
4.862700000000000000e+04,7.492360003368712940e-02
4.862800000000000000e+04,7.507378136009969227e-02
4.862900000000000000e+04,7.521391827524483153e-02
4.863000000000000000e+04,7.534135773079304876e-02
4.863100000000000000e+04,7.546971744382328928e-02
4.863200000000000000e+04,7.559805156946208804e-02
4.863300000000000000e+04,7.570651568778517804e-02
4.863400000000000000e+04,7.583884246986298538e-02
4.863500000000000000e+04,7.598047441049642081e-02
4.863600000000000000e+04,7.610410136277902249e-02
4.863700000000000000e+04,7.623068914344333091e-02
4.863800000000000000e+04,7.635223742378942358e-02
4.863900000000000000e+04,7.650264696163357192e-02
4.864000000000000000e+04,7.666286593901978919e-02
4.864100000000000000e+04,7.683245996166994385e-02
4.864200000000000000e+04,7.697508702003603986e-02
4.864300000000000000e+04,7.709152250182209343e-02
4.864400000000000000e+04,7.720732567578793282e-02
4.864500000000000000e+04,7.736280280505927753e-02
4.864600000000000000e+04,7.750595714290726967e-02
4.864700000000000000e+04,7.765133043616284647e-02
4.864800000000000000e+04,7.779084745714533178e-02
4.864900000000000000e+04,7.796216896726816670e-02
4.865000000000000000e+04,7.810990113631308129e-02
4.865100000000000000e+04,7.822931795213720896e-02
4.865200000000000000e+04,7.829356627336649110e-02
4.865300000000000000e+04,7.836599408925738752e-02
4.865400000000000000e+04,7.844220539596484520e-02
4.865500000000000000e+04,7.854091200971806408e-02
4.865600000000000000e+04,7.865660246992445259e-02
4.865700000000000000e+04,7.870450712788330805e-02
4.865800000000000000e+04,7.874757185608120824e-02
4.865900000000000000e+04,7.879390072245472110e-02
4.866000000000000000e+04,7.882125358284595984e-02
4.866100000000000000e+04,7.889990650336212163e-02
4.866200000000000000e+04,7.895422420960521159e-02
4.866300000000000000e+04,7.894772822174668525e-02
4.866400000000000000e+04,7.892721866447423296e-02
4.866500000000000000e+04,7.890815727710745464e-02
4.866600000000000000e+04,7.890069117201402304e-02
4.866700000000000000e+04,7.892662053326444938e-02
4.866800000000000000e+04,7.892834319974455226e-02
4.866900000000000000e+04,7.896781034082990536e-02
4.867000000000000000e+04,7.901831280661611445e-02
4.867100000000000000e+04,7.904920779162374900e-02
4.867200000000000000e+04,7.907809130682208476e-02
4.867300000000000000e+04,7.906206354152832405e-02
4.867400000000000000e+04,7.901238771345589496e-02
4.867500000000000000e+04,7.894936179987699365e-02
4.867600000000000000e+04,7.889788056235949587e-02
4.867700000000000000e+04,7.884926047720818010e-02
4.867800000000000000e+04,7.885073082710655767e-02
4.867900000000000000e+04,7.883647967325636829e-02
4.868000000000000000e+04,7.885553799178550427e-02
4.868100000000000000e+04,7.886527937871778970e-02
4.868200000000000000e+04,7.887083677470949072e-02
4.868300000000000000e+04,7.888459401336582466e-02
4.868400000000000000e+04,7.885291485380509224e-02
4.868500000000000000e+04,7.882948821392814220e-02
4.868600000000000000e+04,7.880070196229327362e-02
4.868700000000000000e+04,7.880200552530010338e-02
4.868800000000000000e+04,7.878873733028003701e-02
4.868900000000000000e+04,7.877324461918390475e-02
4.869000000000000000e+04,7.878270635968148694e-02
4.869100000000000000e+04,7.880853015349557900e-02
4.869200000000000000e+04,7.883376832309567372e-02
4.869300000000000000e+04,7.885008140291087375e-02
