time_lag,vacf_aa_norm,vacf_ibi_norm,vacf_gle_norm
5.740000000000000000e+03,-3.462699935362445014e-04,7.434849730096654286e-01,-5.169028436173567741e-03
5.750000000000000000e+03,-6.327183356257189443e-04,7.431033118044556574e-01,-5.201404293658368205e-03
5.760000000000000000e+03,-9.257162985013637482e-04,7.427237935214524578e-01,-5.230388379863303017e-03
5.770000000000000000e+03,-1.215062683729385869e-03,7.423465486697299331e-01,-5.253174101263195957e-03
5.780000000000000000e+03,-1.490357000206298617e-03,7.419716488670113907e-01,-5.271679674333740358e-03
5.790000000000000000e+03,-1.739672828529421770e-03,7.415991423379825198e-01,-5.285876762600063943e-03
5.800000000000000000e+03,-1.951134580118011989e-03,7.412290521433765322e-01,-5.294002836372367973e-03
5.810000000000000000e+03,-2.115908584937870821e-03,7.408613547298158464e-01,-5.317021635636685548e-03
5.820000000000000000e+03,-2.229359667772962562e-03,7.404959503575067048e-01,-5.363437891475387846e-03
5.830000000000000000e+03,-2.290875933940729383e-03,7.401326489488606608e-01,-5.433499499357165481e-03
5.840000000000000000e+03,-2.303037804667688784e-03,7.397712302473049562e-01,-5.524965369450990371e-03
5.850000000000000000e+03,-2.270494510332299928e-03,7.394113700707142245e-01,-5.647814927094006732e-03
5.860000000000000000e+03,-2.199030660739341968e-03,7.390526576925302571e-01,-5.804009652386288819e-03
5.870000000000000000e+03,-2.095060879526142172e-03,7.386946251608013103e-01,-5.993820374394542676e-03
5.880000000000000000e+03,-1.965276985234351743e-03,7.383368127847421691e-01,-6.221701695504251901e-03
5.890000000000000000e+03,-1.816237202720090774e-03,7.379787248694912316e-01,-6.478296704965163209e-03
5.900000000000000000e+03,-1.654055200453323623e-03,7.376198793444708190e-01,-6.751625030256198402e-03
5.910000000000000000e+03,-1.484277319150807770e-03,7.372599224288690634e-01,-7.033773270225386447e-03
5.920000000000000000e+03,-1.311737247387679672e-03,7.368986384863795980e-01,-7.314829105020169767e-03
5.930000000000000000e+03,-1.140200380993713208e-03,7.365359630297600990e-01,-7.590478733879015179e-03
5.940000000000000000e+03,-9.719093955307188219e-04,7.361719893462473907e-01,-7.862406652392467041e-03
5.950000000000000000e+03,-8.073561780206730317e-04,7.358069470480855800e-01,-8.126899371040963507e-03
5.960000000000000000e+03,-6.455716265773636187e-04,7.354411049979971970e-01,-8.379872832383852832e-03
5.970000000000000000e+03,-4.848301042058781977e-04,7.350747573151000802e-01,-8.616318408289859801e-03
5.980000000000000000e+03,-3.232896804286119335e-04,7.347082705385051815e-01,-8.834677946458088099e-03
5.990000000000000000e+03,-1.592010330701474057e-04,7.343419253837875083e-01,-9.028825045348796638e-03
6.000000000000000000e+03,9.064170358495390412e-06,7.339759547774129533e-01,-9.182705383894713969e-03
6.010000000000000000e+03,1.828618085632333318e-04,7.336105044531385788e-01,-9.285508754992269700e-03
6.020000000000000000e+03,3.632055027182379855e-04,7.332456969110427991e-01,-9.342043131620332216e-03
6.030000000000000000e+03,5.509372024348007345e-04,7.328815687577717730e-01,-9.359800956645474360e-03
6.040000000000000000e+03,7.471592470409641352e-04,7.325180930092347609e-01,-9.345499027750387225e-03
6.050000000000000000e+03,9.537135810825424567e-04,7.321552082485041080e-01,-9.305798718319283069e-03
6.060000000000000000e+03,1.173102603486803801e-03,7.317929060053847135e-01,-9.248420766825783679e-03
6.070000000000000000e+03,1.407834691269094435e-03,7.314311211290230874e-01,-9.181158145697108919e-03
6.080000000000000000e+03,1.659688343397534458e-03,7.310697686574931797e-01,-9.108431462786781285e-03
6.090000000000000000e+03,1.929111465188993726e-03,7.307087441310575748e-01,-9.025712625178202581e-03
6.100000000000000000e+03,2.215073291024466807e-03,7.303479350558006455e-01,-8.932433693559990728e-03
6.110000000000000000e+03,2.515409146248310471e-03,7.299871970804245880e-01,-8.833997173409619680e-03
6.120000000000000000e+03,2.827288797379640464e-03,7.296262872381205078e-01,-8.736076910198127543e-03
6.130000000000000000e+03,3.147700080701315659e-03,7.292649119937935076e-01,-8.634564431940794718e-03
6.140000000000000000e+03,3.473875151702096598e-03,7.289027205212784688e-01,-8.526171954307971979e-03
6.150000000000000000e+03,3.803488676614740632e-03,7.285392474378922234e-01,-8.409019889419085472e-03
6.160000000000000000e+03,4.134667177402320988e-03,7.281739062753884717e-01,-8.282713002923790258e-03
6.170000000000000000e+03,4.465959142637984138e-03,7.278061822076364873e-01,-8.146804499366241611e-03
6.180000000000000000e+03,4.796299680473178201e-03,7.274357895523577699e-01,-7.993935909751974031e-03
6.190000000000000000e+03,5.124909714312074309e-03,7.270628579644768941e-01,-7.820748093120659383e-03
6.200000000000000000e+03,5.451048126055168912e-03,7.266879567739706891e-01,-7.626562359742483123e-03
6.210000000000000000e+03,5.773682983062584061e-03,7.263119880875378298e-01,-7.409503325557253474e-03
6.220000000000000000e+03,6.091287275615226739e-03,7.259360001193868595e-01,-7.163481451015340715e-03
6.230000000000000000e+03,6.401755837328402220e-03,7.255609523872683653e-01,-6.891138442702538468e-03
6.240000000000000000e+03,6.702360669707391194e-03,7.251875900421530519e-01,-6.593760975827115886e-03
6.250000000000000000e+03,6.989899693902425909e-03,7.248164254491962222e-01,-6.271751705892768605e-03
6.260000000000000000e+03,7.261060749211110422e-03,7.244478134735967689e-01,-5.925927720772053257e-03
6.270000000000000000e+03,7.512742237630194372e-03,7.240819378271683426e-01,-5.556043686625339144e-03
6.280000000000000000e+03,7.742213040475424621e-03,7.237188769928680765e-01,-5.168969260456511214e-03
6.290000000000000000e+03,7.947160697304641100e-03,7.233586280834605198e-01,-4.782175408334071905e-03
6.300000000000000000e+03,8.125626928714274264e-03,7.230011021530311499e-01,-4.402027284387833792e-03
6.310000000000000000e+03,8.275869640643758463e-03,7.226461835245600041e-01,-4.041710681449935116e-03
6.320000000000000000e+03,8.396265710015884606e-03,7.222937161840647935e-01,-3.702388552242736382e-03
6.330000000000000000e+03,8.485251194670050123e-03,7.219435336770834155e-01,-3.374824926472946764e-03
6.340000000000000000e+03,8.541196188070251244e-03,7.215954402620002872e-01,-3.054556566249525505e-03
6.350000000000000000e+03,8.562206945490908813e-03,7.212491790596222696e-01,-2.743736437242107629e-03
6.360000000000000000e+03,8.546103537895755053e-03,7.209044937528447106e-01,-2.445944651989669528e-03
6.370000000000000000e+03,8.490820066159457738e-03,7.205611001544057759e-01,-2.176094586425811502e-03
6.380000000000000000e+03,8.395099048787678375e-03,7.202187038789399365e-01,-1.942207431867269641e-03
6.390000000000000000e+03,8.259161415609414178e-03,7.198769934168735007e-01,-1.744730187355422952e-03
6.400000000000000000e+03,8.085097615204161342e-03,7.195356354298866330e-01,-1.575806520146468990e-03
6.410000000000000000e+03,7.876845358536719785e-03,7.191943147354274979e-01,-1.424304570660404282e-03
6.420000000000000000e+03,7.639756040943117971e-03,7.188527271910726268e-01,-1.272103740032188863e-03
6.430000000000000000e+03,7.379921287873876003e-03,7.185105928775475936e-01,-1.105754438849303276e-03
6.440000000000000000e+03,7.103529396799940915e-03,7.181676409709555342e-01,-9.147535516833952846e-04
6.450000000000000000e+03,6.816357803883025569e-03,7.178235887067938581e-01,-6.983851744089120519e-04
6.460000000000000000e+03,6.523386919516446433e-03,7.174782263167429619e-01,-4.564480282243234092e-04
6.470000000000000000e+03,6.228748678698456040e-03,7.171313816923418072e-01,-1.983590748788117313e-04
6.480000000000000000e+03,5.936097244398670127e-03,7.167829301460743041e-01,6.673240934698526086e-05
6.490000000000000000e+03,5.648949943410697117e-03,7.164327816473236021e-01,3.203912612917742984e-04
6.500000000000000000e+03,5.370710233330156305e-03,7.160808874293290716e-01,5.634518283987294653e-04
6.510000000000000000e+03,5.104596950776903695e-03,7.157272381330491706e-01,7.979105176259459944e-04
6.520000000000000000e+03,4.853629872068974255e-03,7.153718464991321024e-01,1.024600608340014724e-03
6.530000000000000000e+03,4.620478152370122507e-03,7.150147108284279351e-01,1.250744500104957477e-03
6.540000000000000000e+03,4.407143489951846106e-03,7.146558494296431086e-01,1.480897979398311049e-03
6.550000000000000000e+03,4.214734430504372097e-03,7.142952767074941534e-01,1.703341159534898456e-03
6.560000000000000000e+03,4.043506879690002796e-03,7.139330089924936784e-01,1.913212031347897874e-03
6.570000000000000000e+03,3.893113153888511004e-03,7.135690515039324611e-01,2.108220874182481670e-03
6.580000000000000000e+03,3.762915324033946733e-03,7.132033623547471279e-01,2.282286593584832886e-03
6.590000000000000000e+03,3.652238517029503771e-03,7.128359341201392363e-01,2.434317398559043485e-03
6.600000000000000000e+03,3.560436740437941151e-03,7.124667500646736373e-01,2.567906332874138418e-03
6.610000000000000000e+03,3.486712089392801205e-03,7.120958529148274652e-01,2.679722064340314160e-03
6.620000000000000000e+03,3.429850452097875542e-03,7.117233870587151845e-01,2.776836402616344752e-03
6.630000000000000000e+03,3.388086050554465784e-03,7.113496027024361901e-01,2.863115658556855160e-03
6.640000000000000000e+03,3.359181024633552722e-03,7.109748635224952817e-01,2.940124331147764714e-03
6.650000000000000000e+03,3.340775384624990098e-03,7.105996387456641195e-01,3.005556276690852895e-03
6.660000000000000000e+03,3.330814227911700013e-03,7.102244614138426559e-01,3.050781391084012636e-03
6.670000000000000000e+03,3.327538625146849761e-03,7.098498664463318564e-01,3.070917422480101515e-03
6.680000000000000000e+03,3.329044331225192426e-03,7.094763746635731616e-01,3.060668627588288958e-03
6.690000000000000000e+03,3.333026051283044001e-03,7.091044382739024599e-01,3.014342844716672194e-03
6.700000000000000000e+03,3.336917267525646609e-03,7.087344746269783613e-01,2.930856473201332198e-03
6.710000000000000000e+03,3.338141462541695682e-03,7.083668457205423152e-01,2.810423841929892384e-03
6.720000000000000000e+03,3.334311417136074339e-03,7.080018589862083767e-01,2.659956452181891536e-03
6.730000000000000000e+03,3.323425390261870206e-03,7.076397306604881310e-01,2.486404876053961363e-03
6.740000000000000000e+03,3.304093867050819731e-03,7.072806237797440998e-01,2.294833420703239635e-03
6.750000000000000000e+03,3.275738939915388837e-03,7.069246269022393392e-01,2.087975256442997640e-03
6.760000000000000000e+03,3.238712002273935742e-03,7.065717253495349404e-01,1.870162929280914672e-03
6.770000000000000000e+03,3.194288256886960910e-03,7.062217723469029762e-01,1.639112091561259303e-03
6.780000000000000000e+03,3.144443181583180588e-03,7.058744864870333258e-01,1.395723580564252027e-03
6.790000000000000000e+03,3.091396003894136043e-03,7.055294561842412326e-01,1.146743679069479232e-03
6.800000000000000000e+03,3.037117847257222916e-03,7.051861939990690109e-01,9.015539114058489364e-04
6.810000000000000000e+03,2.983057772497492519e-03,7.048441712194021269e-01,6.675876317718263449e-04
6.820000000000000000e+03,2.930189581818107292e-03,7.045028495161262949e-01,4.411760305505969294e-04
6.830000000000000000e+03,2.879332956975856703e-03,7.041617308536539666e-01,2.158577059235294469e-04
6.840000000000000000e+03,2.831537220979509287e-03,7.038203903869220124e-01,-1.253613879753697924e-05
6.850000000000000000e+03,2.788218135573033996e-03,7.034784796621813552e-01,-2.415121072393833224e-04
6.860000000000000000e+03,2.750929124966351117e-03,7.031357282550269039e-01,-4.619416186837894760e-04
6.870000000000000000e+03,2.720926701298907215e-03,7.027919449128353646e-01,-6.671589932958828803e-04
6.880000000000000000e+03,2.698773791831737563e-03,7.024470082585370090e-01,-8.585086376935711396e-04
6.890000000000000000e+03,2.684116028342655325e-03,7.021008714536068895e-01,-1.040099076659082786e-03
6.900000000000000000e+03,2.675579264927114946e-03,7.017535225887647776e-01,-1.213454631702365859e-03
6.910000000000000000e+03,2.670717014299007260e-03,7.014050071061760372e-01,-1.386235831102639818e-03
6.920000000000000000e+03,2.666109162838333803e-03,7.010554193282015900e-01,-1.550444119377411166e-03
6.930000000000000000e+03,2.657801997628320232e-03,7.007049040158952469e-01,-1.699705385685841043e-03
6.940000000000000000e+03,2.642131707923738113e-03,7.003536763379756280e-01,-1.835634377048038458e-03
6.950000000000000000e+03,2.616602520648139175e-03,7.000019475673563418e-01,-1.952777063406343485e-03
6.960000000000000000e+03,2.580402180228927138e-03,6.996500245738599411e-01,-2.048742359606214695e-03
6.970000000000000000e+03,2.534351477026235578e-03,6.992982413400645747e-01,-2.124513992139435460e-03
6.980000000000000000e+03,2.480213937645828377e-03,6.989469761649429458e-01,-2.186858886454806986e-03
6.990000000000000000e+03,2.419767410470282515e-03,6.985966396770839637e-01,-2.235881876950687307e-03
7.000000000000000000e+03,2.354306606113976304e-03,6.982477153509489831e-01,-2.267126265151200859e-03
7.010000000000000000e+03,2.284508456025691799e-03,6.979006405268008972e-01,-2.283350744736660325e-03
7.020000000000000000e+03,2.210435350625569555e-03,6.975558175998624044e-01,-2.282786770370418689e-03
7.030000000000000000e+03,2.131706018077071229e-03,6.972135375479270314e-01,-2.265318357004240512e-03
7.040000000000000000e+03,2.047831025772239334e-03,6.968740811698498350e-01,-2.234958937898050887e-03
7.050000000000000000e+03,1.958688451160008320e-03,6.965376230861211049e-01,-2.193913533373953537e-03
7.060000000000000000e+03,1.865006434031735031e-03,6.962041804415906032e-01,-2.141962482193263476e-03
7.070000000000000000e+03,1.768595691813977825e-03,6.958736502033592286e-01,-2.088204170610789140e-03
7.080000000000000000e+03,1.672216410917850985e-03,6.955457819044109646e-01,-2.041692006248538912e-03
7.090000000000000000e+03,1.579228424081777519e-03,6.952202934736279039e-01,-1.998088278268646701e-03
7.100000000000000000e+03,1.493066674492977237e-03,6.948967505972037939e-01,-1.952782614794760369e-03
7.110000000000000000e+03,1.416364115741761695e-03,6.945746120170174231e-01,-1.889969093256526440e-03
7.120000000000000000e+03,1.349855741061864066e-03,6.942532280924420540e-01,-1.809623347576256843e-03
7.130000000000000000e+03,1.291916199967064116e-03,6.939318344983903541e-01,-1.712398408935470731e-03
7.140000000000000000e+03,1.239276563276574131e-03,6.936096170081260670e-01,-1.593791876348235300e-03
7.150000000000000000e+03,1.188212602841838420e-03,6.932856861742202614e-01,-1.446463994984324795e-03
7.160000000000000000e+03,1.135411584459702005e-03,6.929591176856317869e-01,-1.268387110083183614e-03
7.170000000000000000e+03,1.078268814673397167e-03,6.926290041540570375e-01,-1.063411386794923998e-03
7.180000000000000000e+03,1.014768922779489416e-03,6.922946082898752129e-01,-8.399745738651304963e-04
7.190000000000000000e+03,9.432217806514908796e-04,6.919553259725361727e-01,-6.047737613393106785e-04
7.200000000000000000e+03,8.620232229303334374e-04,6.916108286549553785e-01,-3.623650868755924040e-04
7.210000000000000000e+03,7.695295684171745733e-04,6.912610866174782043e-01,-1.064159577256697562e-04
7.220000000000000000e+03,6.641030568121440540e-04,6.909063814604921028e-01,1.668669271941281408e-04
7.230000000000000000e+03,5.443326905359964583e-04,6.905472866974262658e-01,4.441364906955070453e-04
7.240000000000000000e+03,4.093382852914352545e-04,6.901846140210979863e-01,7.198973176235716996e-04
7.250000000000000000e+03,2.589791709275649097e-04,6.898192978638452155e-01,9.987386617310012576e-04
7.260000000000000000e+03,9.377415520856968397e-05,6.894523930121398969e-01,1.296751688713713947e-03
7.270000000000000000e+03,-8.547182480834260602e-05,6.890848982941282230e-01,1.622621773980689741e-03
7.280000000000000000e+03,-2.781021014158593951e-04,6.887177510052068241e-01,1.973125838395125078e-03
7.290000000000000000e+03,-4.838059598195991462e-04,6.883517972728273593e-01,2.338318684239101396e-03
7.300000000000000000e+03,-7.023797554680986065e-04,6.879876877320730832e-01,2.715646175340159438e-03
7.310000000000000000e+03,-9.332572751919493599e-04,6.876259114318008514e-01,3.105214329597719147e-03
7.320000000000000000e+03,-1.175314326891138076e-03,6.872667932421725467e-01,3.499244722046303702e-03
7.330000000000000000e+03,-1.427081224769189121e-03,6.869105031259769012e-01,3.893351755627406322e-03
7.340000000000000000e+03,-1.687056417908759176e-03,6.865570649394019398e-01,4.277741097868817052e-03
7.350000000000000000e+03,-1.953860354077090970e-03,6.862064938277872006e-01,4.645391618342182595e-03
7.360000000000000000e+03,-2.226183580630223657e-03,6.858588118056250238e-01,4.991656824817428464e-03
7.370000000000000000e+03,-2.502638265154879128e-03,6.855140918222997204e-01,5.306293416403519425e-03
7.380000000000000000e+03,-2.781650209617538699e-03,6.851723683062134196e-01,5.587001049437191613e-03
7.390000000000000000e+03,-3.061529938523005739e-03,6.848337626867333494e-01,5.834349490410240154e-03
7.400000000000000000e+03,-3.340789025921912445e-03,6.844984252514130230e-01,6.041008793842245900e-03
7.410000000000000000e+03,-3.618521045149103617e-03,6.841664483030578392e-01,6.213841626744123076e-03
7.420000000000000000e+03,-3.894521426819226844e-03,6.838379276669435125e-01,6.356550587288448649e-03
7.430000000000000000e+03,-4.168999676507641194e-03,6.835129057342338443e-01,6.481126294504800135e-03
7.440000000000000000e+03,-4.442040572279653751e-03,6.831914255239912581e-01,6.600355137589598159e-03
7.450000000000000000e+03,-4.713121963662186310e-03,6.828734242245887431e-01,6.716170892380110384e-03
7.460000000000000000e+03,-4.981001221501946651e-03,6.825587920650012519e-01,6.822251429978423189e-03
7.470000000000000000e+03,-5.244055689015866134e-03,6.822474097936763737e-01,6.910927708684461677e-03
7.480000000000000000e+03,-5.500698497741829569e-03,6.819390580056663431e-01,6.979444091829807226e-03
7.490000000000000000e+03,-5.749532331928878387e-03,6.816334893589757193e-01,7.028094447549760627e-03
7.500000000000000000e+03,-5.989439457033051209e-03,6.813303941423624055e-01,7.047890823027976731e-03
7.510000000000000000e+03,-6.219939124864197824e-03,6.810294535804527483e-01,7.042263664736843690e-03
7.520000000000000000e+03,-6.441719368717195929e-03,6.807303148817664962e-01,7.017191982528695436e-03
7.530000000000000000e+03,-6.656688744034470334e-03,6.804326094596727659e-01,6.968546839090923421e-03
7.540000000000000000e+03,-6.867253233419413384e-03,6.801358857798824875e-01,6.891801547657831761e-03
7.550000000000000000e+03,-7.075514781842264303e-03,6.798396675989836213e-01,6.782450283766177854e-03
7.560000000000000000e+03,-7.282856256865757709e-03,6.795434929329038365e-01,6.641239687553051121e-03
7.570000000000000000e+03,-7.489742264640491566e-03,6.792468698802092142e-01,6.475570246641720873e-03
7.580000000000000000e+03,-7.695538281209196585e-03,6.789493270839178640e-01,6.297800987780931802e-03
7.590000000000000000e+03,-7.898483388047241455e-03,6.786503645316166455e-01,6.113160357640586712e-03
7.600000000000000000e+03,-8.096011341217356633e-03,6.783494195734058874e-01,5.928362815292335768e-03
7.610000000000000000e+03,-8.285426552224094826e-03,6.780459325106885649e-01,5.750106643018543413e-03
7.620000000000000000e+03,-8.464835671906595013e-03,6.777394223476965740e-01,5.584716105676531747e-03
7.630000000000000000e+03,-8.633950773077042964e-03,6.774294328364839357e-01,5.425638133296241221e-03
7.640000000000000000e+03,-8.794393768598238181e-03,6.771155570452276340e-01,5.261204481702520981e-03
7.650000000000000000e+03,-8.949469299172469611e-03,6.767975159459630463e-01,5.091222841791117129e-03
7.660000000000000000e+03,-9.103368282969261441e-03,6.764750937604457892e-01,4.925652695757227854e-03
7.670000000000000000e+03,-9.260021726276781995e-03,6.761482180822311339e-01,4.777079271328619342e-03
7.680000000000000000e+03,-9.422135975347165765e-03,6.758169659044404032e-01,4.644755565349979048e-03
7.690000000000000000e+03,-9.590689206870464667e-03,6.754815742140656276e-01,4.511641216710197792e-03
7.700000000000000000e+03,-9.764885177468754160e-03,6.751423479555725971e-01,4.370602310221015883e-03
7.710000000000000000e+03,-9.942585769912604468e-03,6.747996751254253800e-01,4.225320740703212598e-03
7.720000000000000000e+03,-1.012112031175688848e-02,6.744540619420138494e-01,4.075181009275417876e-03
7.730000000000000000e+03,-1.029806576110535790e-02,6.741060710138115919e-01,3.921078941969073639e-03
7.740000000000000000e+03,-1.047164335433159454e-02,6.737563513874451626e-01,3.765711150390902134e-03
7.750000000000000000e+03,-1.064068840303856490e-02,6.734056187697438078e-01,3.615696874105605446e-03
7.760000000000000000e+03,-1.080433493061450784e-02,6.730546446564686924e-01,3.473740710427741709e-03
7.770000000000000000e+03,-1.096156783823768605e-02,6.727042546348200869e-01,3.329554720235990833e-03
7.780000000000000000e+03,-1.111076824747824800e-02,6.723553059447592295e-01,3.182340522362904316e-03
7.790000000000000000e+03,-1.124955835877819270e-02,6.720087288143679061e-01,3.035642844694529888e-03
7.800000000000000000e+03,-1.137526137807712105e-02,6.716654878848241639e-01,2.888642411716645878e-03
7.810000000000000000e+03,-1.148570513022012865e-02,6.713265929844806079e-01,2.743940420078061146e-03
7.820000000000000000e+03,-1.157960915205783446e-02,6.709930923104722167e-01,2.606029973257947049e-03
7.830000000000000000e+03,-1.165641495004071139e-02,6.706660590641922992e-01,2.477105779518094016e-03
7.840000000000000000e+03,-1.171605880832936840e-02,6.703465717743184449e-01,2.350531711377529687e-03
7.850000000000000000e+03,-1.175879056157291477e-02,6.700356249943117959e-01,2.226013266934882828e-03
7.860000000000000000e+03,-1.178487009472677267e-02,6.697339175476141326e-01,2.111750681315715562e-03
7.870000000000000000e+03,-1.179414173539865447e-02,6.694417197040521961e-01,2.013378914820089603e-03
7.880000000000000000e+03,-1.178565162145256418e-02,6.691588252878789556e-01,1.947391595317518728e-03
7.890000000000000000e+03,-1.175749483269274316e-02,6.688845635010124413e-01,1.918980186128592391e-03
7.900000000000000000e+03,-1.170696374524946015e-02,6.686179079191352237e-01,1.918282039940779954e-03
7.910000000000000000e+03,-1.163096122286558405e-02,6.683576077989159536e-01,1.938687561179923847e-03
7.920000000000000000e+03,-1.152657106295631485e-02,6.681023117645732423e-01,1.976139173635123661e-03
7.930000000000000000e+03,-1.139161912103248131e-02,6.678505691206426675e-01,2.036001041017672288e-03
7.940000000000000000e+03,-1.122511488780463321e-02,6.676008914833931884e-01,2.122024573769403649e-03
7.950000000000000000e+03,-1.102751214992517964e-02,6.673517803232705825e-01,2.233060028942424231e-03
7.960000000000000000e+03,-1.080072683033200115e-02,6.671017715687084237e-01,2.371041061283766203e-03
7.970000000000000000e+03,-1.054793570299574455e-02,6.668494795123939278e-01,2.527301280102662012e-03
7.980000000000000000e+03,-1.027324483957484103e-02,6.665936515286837727e-01,2.691381162661274709e-03
7.990000000000000000e+03,-9.981272306797796603e-03,6.663332978435797527e-01,2.855194051933468511e-03
8.000000000000000000e+03,-9.676662479222029184e-03,6.660677051547235772e-01,3.014918922725821210e-03
8.010000000000000000e+03,-9.363617265020307209e-03,6.657964175248847205e-01,3.160608365199702157e-03
8.020000000000000000e+03,-9.045593334083381828e-03,6.655192288896506492e-01,3.287531862361934686e-03
8.030000000000000000e+03,-8.725208220201018799e-03,6.652360682333554598e-01,3.383248807980181183e-03
8.040000000000000000e+03,-8.404202551046310518e-03,6.649469685423152754e-01,3.430987062993845309e-03
8.050000000000000000e+03,-8.083383948336037711e-03,6.646520138609983697e-01,3.418117262119708781e-03
8.060000000000000000e+03,-7.762725624651612387e-03,6.643513773169881231e-01,3.352832917518740706e-03
8.070000000000000000e+03,-7.441771653734228879e-03,6.640452632729938465e-01,3.253330344742920866e-03
8.080000000000000000e+03,-7.120248279203517106e-03,6.637338915925263816e-01,3.126243810732080332e-03
8.090000000000000000e+03,-6.798563051110113192e-03,6.634175291719829337e-01,2.974938957579321280e-03
8.100000000000000000e+03,-6.477958168726946284e-03,6.630965419574059716e-01,2.817296720215853052e-03
8.110000000000000000e+03,-6.160343414219825522e-03,6.627712966844415687e-01,2.668042150012102376e-03
8.120000000000000000e+03,-5.847946277337191974e-03,6.624422114927390748e-01,2.539144910547673408e-03
8.130000000000000000e+03,-5.542938697797569585e-03,6.621097912298373744e-01,2.435307482165287134e-03
8.140000000000000000e+03,-5.247172444566045035e-03,6.617746070482416476e-01,2.359776883792229999e-03
8.150000000000000000e+03,-4.961969393527761694e-03,6.614371954310513946e-01,2.312494596696867705e-03
8.160000000000000000e+03,-4.687926530890129846e-03,6.610981307372516547e-01,2.294017029929036437e-03
8.170000000000000000e+03,-4.424886930651699204e-03,6.607580345014831824e-01,2.303027575693313792e-03
8.180000000000000000e+03,-4.172163899360974149e-03,6.604175263010293451e-01,2.332375496013613242e-03
8.190000000000000000e+03,-3.928957475207504706e-03,6.600772348884730301e-01,2.365334736003821443e-03
8.200000000000000000e+03,-3.694899209315488740e-03,6.597378164390973465e-01,2.390508539459897282e-03
8.210000000000000000e+03,-3.470658890964563575e-03,6.593998567209254924e-01,2.405783348425940323e-03
8.220000000000000000e+03,-3.258216800863013470e-03,6.590638786085178946e-01,2.417907298290558442e-03
8.230000000000000000e+03,-3.060430616482757472e-03,6.587303830063627741e-01,2.431132220232606802e-03
8.240000000000000000e+03,-2.880145603875384347e-03,6.583998458412432253e-01,2.447621896539480760e-03
8.250000000000000000e+03,-2.719406386861346076e-03,6.580727107921965358e-01,2.474197405990965267e-03
8.260000000000000000e+03,-2.578986145408382075e-03,6.577494071203200399e-01,2.504243993142405734e-03
8.270000000000000000e+03,-2.458044699781586351e-03,6.574302963862940219e-01,2.525149465820663262e-03
8.280000000000000000e+03,-2.353910285529039071e-03,6.571157073555753403e-01,2.530092952903920545e-03
8.290000000000000000e+03,-2.262282573765269245e-03,6.568058662822144900e-01,2.524209187367475182e-03
8.300000000000000000e+03,-2.177926018720003146e-03,6.565009333291308424e-01,2.510868158124110894e-03
8.310000000000000000e+03,-2.095596167544933140e-03,6.562009857201024365e-01,2.497995999656472434e-03
8.320000000000000000e+03,-2.010867838789657039e-03,6.559060397663242226e-01,2.492065142555877598e-03
8.330000000000000000e+03,-1.920587392291366784e-03,6.556160585982756528e-01,2.492950705545920586e-03
8.340000000000000000e+03,-1.822884203521458460e-03,6.553308689248772412e-01,2.502229278925862787e-03
8.350000000000000000e+03,-1.716924184538706028e-03,6.550501591270270207e-01,2.520653710324834845e-03
8.360000000000000000e+03,-1.602615043464574330e-03,6.547734938769175228e-01,2.549630476177547258e-03
8.370000000000000000e+03,-1.480424708032851032e-03,6.545003809297319508e-01,2.591478921459022290e-03
8.380000000000000000e+03,-1.351387994140312724e-03,6.542302301709370660e-01,2.639828364161783507e-03
8.390000000000000000e+03,-1.217074513599380754e-03,6.539623649765640145e-01,2.685520651385055538e-03
8.400000000000000000e+03,-1.079312733876644807e-03,6.536960363293660148e-01,2.716399595249912712e-03
8.410000000000000000e+03,-9.397731390917051430e-04,6.534304302677911291e-01,2.726044794892118223e-03
8.420000000000000000e+03,-7.996053115308158999e-04,6.531647052896991656e-01,2.713995055501352508e-03
8.430000000000000000e+03,-6.594822958123889873e-04,6.528979913254739920e-01,2.680809984325735647e-03
8.440000000000000000e+03,-5.201131570756969578e-04,6.526294185765559863e-01,2.630019195691394446e-03
8.450000000000000000e+03,-3.828034168629687595e-04,6.523581079784421810e-01,2.558347727959695873e-03
8.460000000000000000e+03,-2.497616938019385719e-04,6.520831754060802954e-01,2.470394564046134774e-03
8.470000000000000000e+03,-1.241516356369041932e-04,6.518037524566199226e-01,2.372338206620829264e-03
8.480000000000000000e+03,-1.004273725485123872e-05,6.515189605705594689e-01,2.269289208133319028e-03
8.490000000000000000e+03,8.776792850470780066e-05,6.512279168181455136e-01,2.158714785962566676e-03
8.500000000000000000e+03,1.642636797111836279e-04,6.509298134185086404e-01,2.047291392676803528e-03
8.510000000000000000e+03,2.149557948693145925e-04,6.506239395095162470e-01,1.944012945064773137e-03
8.520000000000000000e+03,2.364371177677982935e-04,6.503098542256802173e-01,1.857988704150584499e-03
8.530000000000000000e+03,2.265899063803154150e-04,6.499874674730276025e-01,1.798072347312053201e-03
8.540000000000000000e+03,1.847183527716133558e-04,6.496570950934823507e-01,1.766727980866601754e-03
8.550000000000000000e+03,1.117646502691270200e-04,6.493194764042455880e-01,1.761700758521506397e-03
8.560000000000000000e+03,1.047514156900440902e-05,6.489757572380318029e-01,1.779456820958994585e-03
8.570000000000000000e+03,-1.145734034177164169e-04,6.486274455883568324e-01,1.809425196482502066e-03
8.580000000000000000e+03,-2.569711393434138589e-04,6.482762680454725590e-01,1.852753973938203258e-03
