epoch,loss,training_field
1.750000000000000000e+02,2.414490043532280135e-11,2.000000000000000000e+00
1.760000000000000000e+02,8.813975898774200981e-10,2.000000000000000000e+00
1.770000000000000000e+02,1.187252891120640575e-09,2.000000000000000000e+00
1.780000000000000000e+02,3.540782969046743356e-10,2.000000000000000000e+00
1.790000000000000000e+02,4.474853725840857639e-11,2.000000000000000000e+00
1.800000000000000000e+02,6.572437072272719553e-10,2.000000000000000000e+00
1.810000000000000000e+02,7.594121912472207582e-10,2.000000000000000000e+00
1.820000000000000000e+02,1.648749300313419357e-10,2.000000000000000000e+00
1.830000000000000000e+02,6.419974146799113921e-11,2.000000000000000000e+00
1.840000000000000000e+02,4.914551009012135524e-10,2.000000000000000000e+00
1.850000000000000000e+02,4.625894600069074499e-10,2.000000000000000000e+00
1.860000000000000000e+02,6.391284945635242795e-11,2.000000000000000000e+00
1.870000000000000000e+02,8.156690941164178063e-11,2.000000000000000000e+00
1.880000000000000000e+02,3.568415399625556171e-10,2.000000000000000000e+00
1.890000000000000000e+02,2.667379610066913809e-10,2.000000000000000000e+00
1.900000000000000000e+02,1.713421935714233714e-11,2.000000000000000000e+00
1.910000000000000000e+02,9.155991831772092262e-11,2.000000000000000000e+00
1.920000000000000000e+02,2.543089380355212740e-10,2.000000000000000000e+00
1.930000000000000000e+02,1.434471972437866802e-10,2.000000000000000000e+00
1.940000000000000000e+02,6.338901258259334898e-13,2.000000000000000000e+00
1.950000000000000000e+02,8.980480673231210641e-11,2.000000000000000000e+00
1.960000000000000000e+02,1.694613586281138572e-10,2.000000000000000000e+00
1.970000000000000000e+02,6.748529958670726430e-11,2.000000000000000000e+00
1.980000000000000000e+02,1.600454136177860920e-12,2.000000000000000000e+00
1.990000000000000000e+02,8.513840531021232967e-11,2.000000000000000000e+00
2.000000000000000000e+02,1.100905597544625033e-10,2.000000000000000000e+00
2.010000000000000000e+02,2.520811923426026937e-11,2.000000000000000000e+00
2.020000000000000000e+02,1.004324427451179660e-11,2.000000000000000000e+00
2.030000000000000000e+02,7.034778734828078140e-11,2.000000000000000000e+00
2.040000000000000000e+02,6.133311905961017036e-11,2.000000000000000000e+00
2.050000000000000000e+02,6.101212504762709511e-12,2.000000000000000000e+00
2.060000000000000000e+02,1.651674447929957205e-11,2.000000000000000000e+00
2.070000000000000000e+02,5.534929838631145043e-11,2.000000000000000000e+00
2.080000000000000000e+02,3.173306661581593511e-11,2.000000000000000000e+00
2.090000000000000000e+02,1.113436634376371709e-13,2.000000000000000000e+00
2.100000000000000000e+02,2.131345576746992682e-11,2.000000000000000000e+00
2.110000000000000000e+02,3.632571390880474606e-11,2.000000000000000000e+00
2.120000000000000000e+02,1.288209117147356866e-11,2.000000000000000000e+00
2.130000000000000000e+02,1.079868558993247058e-12,2.000000000000000000e+00
2.140000000000000000e+02,2.115818078797113416e-11,2.000000000000000000e+00
2.150000000000000000e+02,2.280567604773525699e-11,2.000000000000000000e+00
2.160000000000000000e+02,3.028307777320431829e-12,2.000000000000000000e+00
2.170000000000000000e+02,4.558499767194717969e-12,2.000000000000000000e+00
2.180000000000000000e+02,1.672187570603014846e-11,2.000000000000000000e+00
2.190000000000000000e+02,1.094715335198732220e-11,2.000000000000000000e+00
2.200000000000000000e+02,7.912194248652688242e-14,2.000000000000000000e+00
2.210000000000000000e+02,6.318613816564061591e-12,2.000000000000000000e+00
2.220000000000000000e+02,1.175880912390678869e-11,2.000000000000000000e+00
2.230000000000000000e+02,3.805032242770889853e-12,2.000000000000000000e+00
2.240000000000000000e+02,4.365719621101679614e-13,2.000000000000000000e+00
2.250000000000000000e+02,6.913544491520937689e-12,2.000000000000000000e+00
2.260000000000000000e+02,6.790141287445272309e-12,2.000000000000000000e+00
2.270000000000000000e+02,6.173906132478878059e-13,2.000000000000000000e+00
2.280000000000000000e+02,1.737003317480317208e-12,2.000000000000000000e+00
2.290000000000000000e+02,5.548850785448288936e-12,2.000000000000000000e+00
2.300000000000000000e+02,2.823257082994484693e-12,2.000000000000000000e+00
2.310000000000000000e+02,2.704606037752300896e-16,2.000000000000000000e+00
2.320000000000000000e+02,2.759918138228943173e-12,2.000000000000000000e+00
2.330000000000000000e+02,3.644611540003489423e-12,2.000000000000000000e+00
2.340000000000000000e+02,6.542616465275740681e-13,2.000000000000000000e+00
2.350000000000000000e+02,5.279955712122620656e-13,2.000000000000000000e+00
2.360000000000000000e+02,2.352693634633910685e-12,2.000000000000000000e+00
2.370000000000000000e+02,1.583096477358729119e-12,2.000000000000000000e+00
2.380000000000000000e+02,3.375666691963490264e-14,2.000000000000000000e+00
2.390000000000000000e+02,9.518314232904204391e-13,2.000000000000000000e+00
2.400000000000000000e+02,1.875898512239621540e-12,2.000000000000000000e+00
2.410000000000000000e+02,4.633557522297477633e-13,2.000000000000000000e+00
2.420000000000000000e+02,1.487430239800700324e-13,2.000000000000000000e+00
2.430000000000000000e+02,1.025169365055338827e-12,2.000000000000000000e+00
2.440000000000000000e+02,8.317923186577416529e-13,2.000000000000000000e+00
2.450000000000000000e+02,5.502013238743029358e-14,2.000000000000000000e+00
2.460000000000000000e+02,3.773741872641804004e-13,2.000000000000000000e+00
2.470000000000000000e+02,8.445462784104116863e-13,2.000000000000000000e+00
2.480000000000000000e+02,3.020848086168281425e-13,2.000000000000000000e+00
2.490000000000000000e+02,3.912647194235415715e-14,2.000000000000000000e+00
2.500000000000000000e+02,5.140231829071759652e-13,2.000000000000000000e+00
2.510000000000000000e+02,4.516284551919875114e-13,2.000000000000000000e+00
2.520000000000000000e+02,1.955697091336088054e-14,2.000000000000000000e+00
2.530000000000000000e+02,1.767748435970675447e-13,2.000000000000000000e+00
2.540000000000000000e+02,4.344080476800484797e-13,2.000000000000000000e+00
2.550000000000000000e+02,1.259135379334909198e-13,2.000000000000000000e+00
2.560000000000000000e+02,2.052059226450922479e-14,2.000000000000000000e+00
2.570000000000000000e+02,2.531050597041976328e-13,2.000000000000000000e+00
2.580000000000000000e+02,2.103749725848945237e-13,2.000000000000000000e+00
2.590000000000000000e+02,6.867174244549239303e-15,2.000000000000000000e+00
2.600000000000000000e+02,9.008610289691515206e-14,2.000000000000000000e+00
2.610000000000000000e+02,1.913763685471129394e-13,2.000000000000000000e+00
2.620000000000000000e+02,6.172239526888980818e-14,2.000000000000000000e+00
2.630000000000000000e+02,1.009410605175137236e-14,2.000000000000000000e+00
2.640000000000000000e+02,1.242699534449413418e-13,2.000000000000000000e+00
2.650000000000000000e+02,1.006909602148213289e-13,2.000000000000000000e+00
2.660000000000000000e+02,2.440083279804568983e-15,2.000000000000000000e+00
2.670000000000000000e+02,4.712715024831064231e-14,2.000000000000000000e+00
2.680000000000000000e+02,9.041201597424798892e-14,2.000000000000000000e+00
2.690000000000000000e+02,2.565528297533422390e-14,2.000000000000000000e+00
2.700000000000000000e+02,6.182812081631094956e-15,2.000000000000000000e+00
2.710000000000000000e+02,6.057670212031736153e-14,2.000000000000000000e+00
2.720000000000000000e+02,4.473508312987160559e-14,2.000000000000000000e+00
2.730000000000000000e+02,3.903416518786757435e-16,2.000000000000000000e+00
2.740000000000000000e+02,2.389829129455782791e-14,2.000000000000000000e+00
2.750000000000000000e+02,4.254336249330057497e-14,2.000000000000000000e+00
2.760000000000000000e+02,1.165368684789942593e-14,2.000000000000000000e+00
2.770000000000000000e+02,5.400925425834202281e-15,2.000000000000000000e+00
2.780000000000000000e+02,3.275086677193611022e-14,2.000000000000000000e+00
2.790000000000000000e+02,1.955162525546565928e-14,2.000000000000000000e+00
2.800000000000000000e+02,1.857678543004180095e-17,2.000000000000000000e+00
2.810000000000000000e+02,1.540376534247012848e-14,2.000000000000000000e+00
2.820000000000000000e+02,2.046524830114594718e-14,2.000000000000000000e+00
2.830000000000000000e+02,3.214090239954301373e-15,2.000000000000000000e+00
2.840000000000000000e+02,5.041199193486709291e-15,2.000000000000000000e+00
2.850000000000000000e+02,1.721296808341378499e-14,2.000000000000000000e+00
2.860000000000000000e+02,7.059025014545563222e-15,2.000000000000000000e+00
2.870000000000000000e+02,5.727703636849199320e-16,2.000000000000000000e+00
2.880000000000000000e+02,1.050028184026839333e-14,2.000000000000000000e+00
2.890000000000000000e+02,8.742324069405525947e-15,2.000000000000000000e+00
2.900000000000000000e+02,1.566515875514374796e-16,2.000000000000000000e+00
2.910000000000000000e+02,4.965860115874649306e-15,2.000000000000000000e+00
2.920000000000000000e+02,8.104325419242689318e-15,2.000000000000000000e+00
2.930000000000000000e+02,1.313992208127782486e-15,2.000000000000000000e+00
2.940000000000000000e+02,1.565075833133730958e-15,2.000000000000000000e+00
2.950000000000000000e+02,5.972742004588441537e-15,2.000000000000000000e+00
2.960000000000000000e+02,2.526618222976890821e-15,2.000000000000000000e+00
2.970000000000000000e+02,1.953033383832944866e-16,2.000000000000000000e+00
2.980000000000000000e+02,3.646586411538481318e-15,2.000000000000000000e+00
2.990000000000000000e+02,2.978192505434173192e-15,2.000000000000000000e+00
