time_ps,raw_memory_ps2,fitted_memory_ps2
2.205000000000e+00,-3.526792312920e-03,-3.529596083490e-03
2.206000000000e+00,-3.545637006486e-03,-3.548608194204e-03
2.207000000000e+00,-3.570538796141e-03,-3.573416821023e-03
2.208000000000e+00,-3.601214549087e-03,-3.603937426876e-03
2.209000000000e+00,-3.637293023758e-03,-3.639932459306e-03
2.210000000000e+00,-3.678766633598e-03,-3.681094636163e-03
2.211000000000e+00,-3.724728032452e-03,-3.727134547977e-03
2.212000000000e+00,-3.775473232834e-03,-3.778043159805e-03
2.213000000000e+00,-3.831477311470e-03,-3.833933713236e-03
2.214000000000e+00,-3.892372096216e-03,-3.894708644448e-03
2.215000000000e+00,-3.958064308233e-03,-3.960050629042e-03
2.216000000000e+00,-4.027462085313e-03,-4.029673691340e-03
2.217000000000e+00,-4.101466274576e-03,-4.103541095126e-03
2.218000000000e+00,-4.179557590883e-03,-4.181613682770e-03
2.219000000000e+00,-4.261724612238e-03,-4.263864908660e-03
2.220000000000e+00,-4.348172879993e-03,-4.350355757744e-03
2.221000000000e+00,-4.439189708793e-03,-4.440984671095e-03
2.222000000000e+00,-4.533542935783e-03,-4.535488737102e-03
2.223000000000e+00,-4.631906579904e-03,-4.633809386581e-03
2.224000000000e+00,-4.733956437523e-03,-4.736078630843e-03
2.225000000000e+00,-4.840254188605e-03,-4.842577148802e-03
2.226000000000e+00,-4.951352588037e-03,-4.953490188036e-03
2.227000000000e+00,-5.066760705450e-03,-5.068626897335e-03
2.228000000000e+00,-5.185755779175e-03,-5.187700672348e-03
2.229000000000e+00,-5.308620480174e-03,-5.310674240320e-03
2.230000000000e+00,-5.435818546264e-03,-5.437473472026e-03
2.231000000000e+00,-5.566176738589e-03,-5.567718377111e-03
2.232000000000e+00,-5.699707537584e-03,-5.700977898296e-03
2.233000000000e+00,-5.835693950644e-03,-5.836895750946e-03
2.234000000000e+00,-5.974030325401e-03,-5.975347077925e-03
2.235000000000e+00,-6.114873860277e-03,-6.116534600067e-03
2.236000000000e+00,-6.259417273435e-03,-6.260623941247e-03
2.237000000000e+00,-6.406001641995e-03,-6.407490564567e-03
2.238000000000e+00,-6.555867698414e-03,-6.557035203749e-03
2.239000000000e+00,-6.707894433222e-03,-6.709090534129e-03
2.240000000000e+00,-6.862313758483e-03,-6.863545835118e-03
2.241000000000e+00,-7.019332067118e-03,-7.020282152596e-03
2.242000000000e+00,-7.178211288705e-03,-7.178950538174e-03
2.243000000000e+00,-7.338537264013e-03,-7.339198487308e-03
2.244000000000e+00,-7.500006616962e-03,-7.500987171061e-03
2.245000000000e+00,-7.663634894366e-03,-7.664529706793e-03
2.246000000000e+00,-7.828923480922e-03,-7.829944559083e-03
2.247000000000e+00,-7.996470197960e-03,-7.997181175290e-03
2.248000000000e+00,-8.165208008982e-03,-8.166106853852e-03
2.249000000000e+00,-8.335785834274e-03,-8.336783034437e-03
2.250000000000e+00,-8.508527535515e-03,-8.509197148965e-03
2.251000000000e+00,-8.682623546940e-03,-8.682946275367e-03
2.252000000000e+00,-8.857122495009e-03,-8.857645205983e-03
2.253000000000e+00,-9.032822418913e-03,-9.033191942850e-03
2.254000000000e+00,-9.209407540415e-03,-9.209300818468e-03
2.255000000000e+00,-9.385490452973e-03,-9.385515678372e-03
2.256000000000e+00,-9.561855276511e-03,-9.561556863852e-03
2.257000000000e+00,-9.737484338579e-03,-9.737155703574e-03
2.258000000000e+00,-9.912416293632e-03,-9.912204435584e-03
2.259000000000e+00,-1.008686511001e-02,-1.008690041194e-02
2.260000000000e+00,-1.026147845145e-02,-1.026148613086e-02
2.261000000000e+00,-1.043634686433e-02,-1.043579854056e-02
2.262000000000e+00,-1.060980182490e-02,-1.060941259187e-02
2.263000000000e+00,-1.078246494848e-02,-1.078231837155e-02
2.264000000000e+00,-1.095494867662e-02,-1.095476042638e-02
2.265000000000e+00,-1.112710952589e-02,-1.112678155012e-02
2.266000000000e+00,-1.129836957657e-02,-1.129845035978e-02
2.267000000000e+00,-1.146992067486e-02,-1.147009201321e-02
2.268000000000e+00,-1.164206864736e-02,-1.164173603113e-02
2.269000000000e+00,-1.181330830384e-02,-1.181291475592e-02
2.270000000000e+00,-1.198409775989e-02,-1.198300268930e-02
2.271000000000e+00,-1.215222045155e-02,-1.215145112121e-02
2.272000000000e+00,-1.231901608792e-02,-1.231820776514e-02
2.273000000000e+00,-1.248407164247e-02,-1.248345276046e-02
2.274000000000e+00,-1.264797850601e-02,-1.264738153065e-02
2.275000000000e+00,-1.281060397008e-02,-1.281015779255e-02
2.276000000000e+00,-1.297258377431e-02,-1.297176613759e-02
2.277000000000e+00,-1.313269304735e-02,-1.313197814057e-02
2.278000000000e+00,-1.329151615433e-02,-1.329060948018e-02
2.279000000000e+00,-1.344853649355e-02,-1.344740564975e-02
2.280000000000e+00,-1.360317938277e-02,-1.360207959840e-02
2.281000000000e+00,-1.375572077085e-02,-1.375449196185e-02
2.282000000000e+00,-1.390560980358e-02,-1.390466930502e-02
2.283000000000e+00,-1.405374430671e-02,-1.405279156849e-02
2.284000000000e+00,-1.420013200539e-02,-1.419878959128e-02
2.285000000000e+00,-1.434367090558e-02,-1.434230803077e-02
2.286000000000e+00,-1.448443977782e-02,-1.448317894247e-02
2.287000000000e+00,-1.462278696209e-02,-1.462137272763e-02
2.288000000000e+00,-1.475840249223e-02,-1.475664351032e-02
2.289000000000e+00,-1.489022103692e-02,-1.488874729570e-02
2.290000000000e+00,-1.501919665352e-02,-1.501783361824e-02
2.291000000000e+00,-1.514540211474e-02,-1.514417929611e-02
2.292000000000e+00,-1.526936994572e-02,-1.526784000930e-02
2.293000000000e+00,-1.539007196396e-02,-1.538864486175e-02
2.294000000000e+00,-1.550808034572e-02,-1.550648138683e-02
2.295000000000e+00,-1.562263245473e-02,-1.562142113372e-02
2.296000000000e+00,-1.573488009642e-02,-1.573378363232e-02
2.297000000000e+00,-1.584512703737e-02,-1.584368837939e-02
2.298000000000e+00,-1.595231988358e-02,-1.595084925743e-02
2.299000000000e+00,-1.605686443107e-02,-1.605486720933e-02
2.300000000000e+00,-1.615671745755e-02,-1.615569479643e-02
2.301000000000e+00,-1.625502927703e-02,-1.625395262453e-02
2.302000000000e+00,-1.635107829326e-02,-1.635003706355e-02
2.303000000000e+00,-1.644525057090e-02,-1.644382850588e-02
2.304000000000e+00,-1.653632658124e-02,-1.653503843539e-02
2.305000000000e+00,-1.662501553772e-02,-1.662347017178e-02
2.306000000000e+00,-1.671058806021e-02,-1.670885553458e-02
2.307000000000e+00,-1.679247976421e-02,-1.679104376662e-02
2.308000000000e+00,-1.687168944276e-02,-1.687015230561e-02
2.309000000000e+00,-1.694778002264e-02,-1.694619358781e-02
2.310000000000e+00,-1.702072844398e-02,-1.701899949598e-02
2.311000000000e+00,-1.709032735909e-02,-1.708822679611e-02
2.312000000000e+00,-1.715556073542e-02,-1.715350658422e-02
2.313000000000e+00,-1.721651378223e-02,-1.721493676909e-02
2.314000000000e+00,-1.727442567902e-02,-1.727301629294e-02
2.315000000000e+00,-1.732982968802e-02,-1.732788705822e-02
2.316000000000e+00,-1.738100681684e-02,-1.737928705560e-02
2.317000000000e+00,-1.742872253860e-02,-1.742727738619e-02
2.318000000000e+00,-1.747390229592e-02,-1.747200699897e-02
2.319000000000e+00,-1.751476710779e-02,-1.751353156987e-02
2.320000000000e+00,-1.755345937152e-02,-1.755221266287e-02
2.321000000000e+00,-1.758995431612e-02,-1.758803101188e-02
2.322000000000e+00,-1.762208606919e-02,-1.762063331019e-02
2.323000000000e+00,-1.765145074167e-02,-1.765022290442e-02
2.324000000000e+00,-1.767850462782e-02,-1.767708773523e-02
2.325000000000e+00,-1.770282714542e-02,-1.770095370770e-02
2.326000000000e+00,-1.772331637497e-02,-1.772120936464e-02
2.327000000000e+00,-1.773944665072e-02,-1.773752864482e-02
2.328000000000e+00,-1.775155547814e-02,-1.775023384495e-02
2.329000000000e+00,-1.776134891785e-02,-1.775989062970e-02
2.330000000000e+00,-1.776814206776e-02,-1.776665096071e-02
2.331000000000e+00,-1.777201834895e-02,-1.777039593438e-02
2.332000000000e+00,-1.777249181881e-02,-1.777114570700e-02
2.333000000000e+00,-1.777011346537e-02,-1.776933848043e-02
2.334000000000e+00,-1.776671344960e-02,-1.776532723625e-02
2.335000000000e+00,-1.776027447414e-02,-1.775878810935e-02
2.336000000000e+00,-1.775088184965e-02,-1.774934750851e-02
2.337000000000e+00,-1.773829241730e-02,-1.773702351940e-02
2.338000000000e+00,-1.772314858767e-02,-1.772215836989e-02
2.339000000000e+00,-1.770626031916e-02,-1.770502475192e-02
2.340000000000e+00,-1.768670923714e-02,-1.768560909347e-02
2.341000000000e+00,-1.766505929476e-02,-1.766390216950e-02
2.342000000000e+00,-1.764106540434e-02,-1.763991456320e-02
2.343000000000e+00,-1.761471107457e-02,-1.761372109162e-02
2.344000000000e+00,-1.758635176851e-02,-1.758553540996e-02
2.345000000000e+00,-1.755661606131e-02,-1.755545045330e-02
2.346000000000e+00,-1.752415934808e-02,-1.752342522258e-02
2.347000000000e+00,-1.749065046780e-02,-1.748950427935e-02
2.348000000000e+00,-1.745456118985e-02,-1.745361382485e-02
2.349000000000e+00,-1.741652475342e-02,-1.741590275955e-02
2.350000000000e+00,-1.737752855245e-02,-1.737658800262e-02
2.351000000000e+00,-1.733650695441e-02,-1.733549483817e-02
2.352000000000e+00,-1.729358923538e-02,-1.729228755015e-02
2.353000000000e+00,-1.724784215370e-02,-1.724680587398e-02
2.354000000000e+00,-1.719988352446e-02,-1.719942177250e-02
2.355000000000e+00,-1.715134188425e-02,-1.715066538957e-02
2.356000000000e+00,-1.710142655177e-02,-1.710054606056e-02
2.357000000000e+00,-1.704956202329e-02,-1.704892076640e-02
2.358000000000e+00,-1.699648940753e-02,-1.699593642596e-02
2.359000000000e+00,-1.694237726945e-02,-1.694171793528e-02
2.360000000000e+00,-1.688700480483e-02,-1.688613076112e-02
2.361000000000e+00,-1.682967999060e-02,-1.682905725503e-02
2.362000000000e+00,-1.677117999880e-02,-1.677068769417e-02
2.363000000000e+00,-1.671170241707e-02,-1.671131363558e-02
2.364000000000e+00,-1.665142721974e-02,-1.665123382040e-02
2.365000000000e+00,-1.659058169418e-02,-1.659095008795e-02
2.366000000000e+00,-1.653080671821e-02,-1.653095381618e-02
2.367000000000e+00,-1.647138605422e-02,-1.647114624279e-02
2.368000000000e+00,-1.641120970900e-02,-1.641112192867e-02
2.369000000000e+00,-1.635132694929e-02,-1.635045439678e-02
2.370000000000e+00,-1.628916223223e-02,-1.628868046901e-02
2.371000000000e+00,-1.622609721995e-02,-1.622591491475e-02
2.372000000000e+00,-1.616295949996e-02,-1.616244982458e-02
2.373000000000e+00,-1.609841929656e-02,-1.609842463093e-02
2.374000000000e+00,-1.603395564527e-02,-1.603436311554e-02
2.375000000000e+00,-1.597050192435e-02,-1.597086336903e-02
2.376000000000e+00,-1.590759719207e-02,-1.590822305264e-02
2.377000000000e+00,-1.584618357705e-02,-1.584651724750e-02
2.378000000000e+00,-1.578549414567e-02,-1.578537348759e-02
2.379000000000e+00,-1.572442035259e-02,-1.572420312816e-02
2.380000000000e+00,-1.566281393871e-02,-1.566273414578e-02
2.381000000000e+00,-1.560122393450e-02,-1.560094163296e-02
2.382000000000e+00,-1.553882021016e-02,-1.553886062133e-02
2.383000000000e+00,-1.547665066861e-02,-1.547671722769e-02
2.384000000000e+00,-1.541456284699e-02,-1.541478730376e-02
2.385000000000e+00,-1.535274565181e-02,-1.535348348108e-02
2.386000000000e+00,-1.529275972438e-02,-1.529319294249e-02
2.387000000000e+00,-1.523362602588e-02,-1.523377231952e-02
2.388000000000e+00,-1.517450517771e-02,-1.517506960533e-02
2.389000000000e+00,-1.511642105998e-02,-1.511754413732e-02
2.390000000000e+00,-1.506120095634e-02,-1.506149457917e-02
2.391000000000e+00,-1.500619324149e-02,-1.500643888750e-02
2.392000000000e+00,-1.495158042571e-02,-1.495207871263e-02
2.393000000000e+00,-1.489807426472e-02,-1.489857937582e-02
2.394000000000e+00,-1.484559570311e-02,-1.484602251758e-02
2.395000000000e+00,-1.479403221672e-02,-1.479427530201e-02
2.396000000000e+00,-1.474276054905e-02,-1.474326157336e-02
2.397000000000e+00,-1.469255997477e-02,-1.469318647459e-02
2.398000000000e+00,-1.464367000315e-02,-1.464429090241e-02
2.399000000000e+00,-1.459591451934e-02,-1.459672095828e-02
2.400000000000e+00,-1.454998382390e-02,-1.455048039500e-02
2.401000000000e+00,-1.450507112669e-02,-1.450521660832e-02
2.402000000000e+00,-1.446015769945e-02,-1.446058837151e-02
2.403000000000e+00,-1.441637630569e-02,-1.441653124601e-02
2.404000000000e+00,-1.437280996939e-02,-1.437287440920e-02
2.405000000000e+00,-1.432928795970e-02,-1.432946973327e-02
2.406000000000e+00,-1.428622551129e-02,-1.428639658771e-02
2.407000000000e+00,-1.424317025390e-02,-1.424400327376e-02
2.408000000000e+00,-1.420225830244e-02,-1.420272178030e-02
2.409000000000e+00,-1.416208423744e-02,-1.416254960797e-02
2.410000000000e+00,-1.412271542923e-02,-1.412346088700e-02
2.411000000000e+00,-1.408511976030e-02,-1.408548173838e-02
2.412000000000e+00,-1.404829088768e-02,-1.404821447133e-02
2.413000000000e+00,-1.401082798781e-02,-1.401137785999e-02
2.414000000000e+00,-1.397485756058e-02,-1.397525566842e-02
2.415000000000e+00,-1.393945756450e-02,-1.394011364120e-02
2.416000000000e+00,-1.390554064355e-02,-1.390609884032e-02
2.417000000000e+00,-1.387271342641e-02,-1.387320035928e-02
2.418000000000e+00,-1.384083825946e-02,-1.384126441033e-02
2.419000000000e+00,-1.381000538458e-02,-1.380995609262e-02
2.420000000000e+00,-1.377889909088e-02,-1.377872733318e-02
2.421000000000e+00,-1.374755561746e-02,-1.374711180098e-02
2.422000000000e+00,-1.371507920657e-02,-1.371498349621e-02
2.423000000000e+00,-1.368222457994e-02,-1.368287728560e-02
2.424000000000e+00,-1.365114327778e-02,-1.365150421195e-02
2.425000000000e+00,-1.362057061681e-02,-1.362102008127e-02
2.426000000000e+00,-1.359097691601e-02,-1.359137968974e-02
2.427000000000e+00,-1.356215018181e-02,-1.356255112618e-02
2.428000000000e+00,-1.353424664816e-02,-1.353438924862e-02
2.429000000000e+00,-1.350650578268e-02,-1.350663846648e-02
2.430000000000e+00,-1.347911757324e-02,-1.347912669111e-02
2.431000000000e+00,-1.345148196739e-02,-1.345196122219e-02
2.432000000000e+00,-1.342493368857e-02,-1.342558352818e-02
2.433000000000e+00,-1.339989023767e-02,-1.340020551504e-02
2.434000000000e+00,-1.337536108805e-02,-1.337554003127e-02
2.435000000000e+00,-1.335132049584e-02,-1.335115378340e-02
2.436000000000e+00,-1.332662750990e-02,-1.332680606693e-02
2.437000000000e+00,-1.330251242225e-02,-1.330258734396e-02
2.438000000000e+00,-1.327851269536e-02,-1.327852417217e-02
2.439000000000e+00,-1.325449629263e-02,-1.325455600714e-02
2.440000000000e+00,-1.323056072560e-02,-1.323070322062e-02
2.441000000000e+00,-1.320718577922e-02,-1.320680012715e-02
2.442000000000e+00,-1.318283475271e-02,-1.318236064961e-02
2.443000000000e+00,-1.315749288595e-02,-1.315705507863e-02
2.444000000000e+00,-1.313139745699e-02,-1.313073954272e-02
2.445000000000e+00,-1.310387263507e-02,-1.310323773942e-02
2.446000000000e+00,-1.307509382314e-02,-1.307449518510e-02
2.447000000000e+00,-1.304502496863e-02,-1.304465048510e-02
2.448000000000e+00,-1.301433586209e-02,-1.301383686499e-02
2.449000000000e+00,-1.298287742416e-02,-1.298175291516e-02
2.450000000000e+00,-1.294881194700e-02,-1.294784370233e-02
2.451000000000e+00,-1.291294842934e-02,-1.291194911579e-02
2.452000000000e+00,-1.287484922419e-02,-1.287429321865e-02
2.453000000000e+00,-1.283591686553e-02,-1.283518946620e-02
2.454000000000e+00,-1.279550423378e-02,-1.279463657799e-02
2.455000000000e+00,-1.275319545641e-02,-1.275253166316e-02
2.456000000000e+00,-1.270977165679e-02,-1.270888784553e-02
2.457000000000e+00,-1.266436091080e-02,-1.266365822904e-02
2.458000000000e+00,-1.261785938991e-02,-1.261666641266e-02
2.459000000000e+00,-1.256881046058e-02,-1.256749113925e-02
2.460000000000e+00,-1.251692659720e-02,-1.251593369324e-02
2.461000000000e+00,-1.246331470339e-02,-1.246207943031e-02
2.462000000000e+00,-1.240719636415e-02,-1.240576624086e-02
2.463000000000e+00,-1.234811752613e-02,-1.234673986320e-02
2.464000000000e+00,-1.228630054731e-02,-1.228494642687e-02
2.465000000000e+00,-1.222182435757e-02,-1.222036404687e-02
2.466000000000e+00,-1.215444360239e-02,-1.215280053742e-02
2.467000000000e+00,-1.208387423108e-02,-1.208187390241e-02
2.468000000000e+00,-1.200904472885e-02,-1.200733019227e-02
2.469000000000e+00,-1.193064645746e-02,-1.192952822223e-02
2.470000000000e+00,-1.185039482257e-02,-1.184902953861e-02
2.471000000000e+00,-1.176718978496e-02,-1.176598323544e-02
2.472000000000e+00,-1.168172281514e-02,-1.168036008012e-02
2.473000000000e+00,-1.159353556501e-02,-1.159203200310e-02
2.474000000000e+00,-1.150208089763e-02,-1.150100317212e-02
2.475000000000e+00,-1.140872741110e-02,-1.140750673641e-02
2.476000000000e+00,-1.131297289649e-02,-1.131152448026e-02
2.477000000000e+00,-1.121400889322e-02,-1.121301315046e-02
2.478000000000e+00,-1.111333071238e-02,-1.111220426108e-02
2.479000000000e+00,-1.101033927374e-02,-1.100913412619e-02
2.480000000000e+00,-1.090504066427e-02,-1.090357497960e-02
2.481000000000e+00,-1.079658737306e-02,-1.079536384157e-02
2.482000000000e+00,-1.068575770293e-02,-1.068467834626e-02
2.483000000000e+00,-1.057269188050e-02,-1.057185834814e-02
2.484000000000e+00,-1.045823389999e-02,-1.045703301524e-02
2.485000000000e+00,-1.034121815460e-02,-1.033997646247e-02
2.486000000000e+00,-1.022165837934e-02,-1.022057258073e-02
2.487000000000e+00,-1.009989253527e-02,-1.009907964517e-02
2.488000000000e+00,-9.976437581703e-03,-9.976018529755e-03
2.489000000000e+00,-9.852304374689e-03,-9.851866058701e-03
2.490000000000e+00,-9.727440708006e-03,-9.726609576725e-03
2.491000000000e+00,-9.600817049558e-03,-9.599824803421e-03
2.492000000000e+00,-9.472089049137e-03,-9.471274790339e-03
2.493000000000e+00,-9.341650846250e-03,-9.341228137953e-03
2.494000000000e+00,-9.210439089805e-03,-9.210248251268e-03
2.495000000000e+00,-9.078867126214e-03,-9.078825330798e-03
2.496000000000e+00,-8.947245562481e-03,-8.947192417679e-03
2.497000000000e+00,-8.815797063456e-03,-8.815131861602e-03
2.498000000000e+00,-8.682662929315e-03,-8.682171648676e-03
2.499000000000e+00,-8.548573778954e-03,-8.548187392084e-03
2.500000000000e+00,-8.414081161467e-03,-8.413028576495e-03
2.501000000000e+00,-8.276951293198e-03,-8.276383634465e-03
2.502000000000e+00,-8.138892384388e-03,-8.138415744494e-03
2.503000000000e+00,-7.999985378309e-03,-7.999368433048e-03
2.504000000000e+00,-7.859548035649e-03,-7.859429656024e-03
2.505000000000e+00,-7.719096131053e-03,-7.719023612876e-03
2.506000000000e+00,-7.578437180259e-03,-7.578468251914e-03
2.507000000000e+00,-7.437989756578e-03,-7.437804999047e-03
2.508000000000e+00,-7.297050468945e-03,-7.296923048563e-03
2.509000000000e+00,-7.155809496212e-03,-7.155870799472e-03
2.510000000000e+00,-7.014739360187e-03,-7.014844030702e-03
2.511000000000e+00,-6.874044207324e-03,-6.873858250410e-03
2.512000000000e+00,-6.732649764860e-03,-6.732875529295e-03
2.513000000000e+00,-6.591916399509e-03,-6.592104234697e-03
2.514000000000e+00,-6.451648286464e-03,-6.451603576490e-03
2.515000000000e+00,-6.310988300017e-03,-6.311358483008e-03
2.516000000000e+00,-6.171341633881e-03,-6.171625124294e-03
2.517000000000e+00,-6.031909714848e-03,-6.032777231152e-03
2.518000000000e+00,-5.894690089018e-03,-5.895122756552e-03
2.519000000000e+00,-5.758108300408e-03,-5.758560952083e-03
2.520000000000e+00,-5.622348683237e-03,-5.623015524520e-03
2.521000000000e+00,-5.488182362313e-03,-5.488535213263e-03
2.522000000000e+00,-5.354393246561e-03,-5.355096903201e-03
2.523000000000e+00,-5.222299342835e-03,-5.222806778500e-03
2.524000000000e+00,-5.090923988504e-03,-5.091785458016e-03
2.525000000000e+00,-4.961674412200e-03,-4.962053906418e-03
2.526000000000e+00,-4.832897563310e-03,-4.833403697927e-03
2.527000000000e+00,-4.705085293099e-03,-4.705835721756e-03
2.528000000000e+00,-4.579052464456e-03,-4.579445317316e-03
2.529000000000e+00,-4.453560331673e-03,-4.454145475420e-03
2.530000000000e+00,-4.329147543941e-03,-4.330153255185e-03
2.531000000000e+00,-4.206965545934e-03,-4.207901745697e-03
2.532000000000e+00,-4.086574399837e-03,-4.087571060050e-03
2.533000000000e+00,-3.968221826271e-03,-3.969155301180e-03
2.534000000000e+00,-3.851861636102e-03,-3.852435548382e-03
2.535000000000e+00,-3.736571020834e-03,-3.736982221598e-03
2.536000000000e+00,-3.621958032404e-03,-3.622579634687e-03
2.537000000000e+00,-3.508594664687e-03,-3.509446339738e-03
2.538000000000e+00,-3.396947662033e-03,-3.397981883368e-03
2.539000000000e+00,-3.287426832023e-03,-3.288489265241e-03
2.540000000000e+00,-3.180066940490e-03,-3.181053505701e-03
2.541000000000e+00,-3.074683233867e-03,-3.075583486394e-03
2.542000000000e+00,-2.971077727251e-03,-2.971967765482e-03
2.543000000000e+00,-2.869167654634e-03,-2.870252147067e-03
2.544000000000e+00,-2.769459135524e-03,-2.770663340694e-03
2.545000000000e+00,-2.672226683995e-03,-2.673377378036e-03
2.546000000000e+00,-2.577296579885e-03,-2.578382230165e-03
2.547000000000e+00,-2.484504409317e-03,-2.485599099774e-03
2.548000000000e+00,-2.393928619724e-03,-2.394970997582e-03
2.549000000000e+00,-2.305456738836e-03,-2.306409851315e-03
2.550000000000e+00,-2.218825954428e-03,-2.219822783639e-03
2.551000000000e+00,-2.134273648597e-03,-2.135141603490e-03
2.552000000000e+00,-2.051393769102e-03,-2.052296392425e-03
2.553000000000e+00,-1.970200619263e-03,-1.971388136140e-03
2.554000000000e+00,-1.891602416799e-03,-1.892603926231e-03
2.555000000000e+00,-1.814870571039e-03,-1.815962279201e-03
2.556000000000e+00,-1.740330632452e-03,-1.741521774685e-03
2.557000000000e+00,-1.668189453399e-03,-1.669435036883e-03
2.558000000000e+00,-1.598551492226e-03,-1.599792390756e-03
2.559000000000e+00,-1.531496920974e-03,-1.532517423875e-03
2.560000000000e+00,-1.466347956030e-03,-1.467466177982e-03
2.561000000000e+00,-1.403385801939e-03,-1.404737745821e-03
2.562000000000e+00,-1.343200366494e-03,-1.344575424202e-03
2.563000000000e+00,-1.285951426265e-03,-1.286938821347e-03
2.564000000000e+00,-1.230430329684e-03,-1.231567202502e-03
2.565000000000e+00,-1.177252169833e-03,-1.178413821169e-03
2.566000000000e+00,-1.126473542294e-03,-1.127488534796e-03
2.567000000000e+00,-1.077608006999e-03,-1.078742110805e-03
2.568000000000e+00,-1.031009772867e-03,-1.032272770248e-03
2.569000000000e+00,-9.870217117544e-04,-9.881873872703e-04
2.570000000000e+00,-9.454522455058e-04,-9.463239502633e-04
2.571000000000e+00,-9.054733680849e-04,-9.063723066074e-04
2.572000000000e+00,-8.674163801020e-04,-8.681501966969e-04
2.573000000000e+00,-8.305539916047e-04,-8.317417974508e-04
2.574000000000e+00,-7.961261212697e-04,-7.975857314382e-04
2.575000000000e+00,-7.650402684223e-04,-7.657986200636e-04
2.576000000000e+00,-7.351850742620e-04,-7.358517298568e-04
2.577000000000e+00,-7.065812561282e-04,-7.073848232132e-04
2.578000000000e+00,-6.797546069882e-04,-6.803225798893e-04
2.579000000000e+00,-6.539956192670e-04,-6.544947915210e-04
2.580000000000e+00,-6.290651392031e-04,-6.298846197201e-04
2.581000000000e+00,-6.059441769864e-04,-6.067351023466e-04
2.582000000000e+00,-5.843108803354e-04,-5.852236946748e-04
2.583000000000e+00,-5.646460906954e-04,-5.653668235284e-04
2.584000000000e+00,-5.463767004091e-04,-5.470028081116e-04
2.585000000000e+00,-5.292827032607e-04,-5.300289991119e-04
2.586000000000e+00,-5.136166981668e-04,-5.146101443992e-04
2.587000000000e+00,-5.001328024194e-04,-5.008900964754e-04
2.588000000000e+00,-4.882579932616e-04,-4.885624487630e-04
2.589000000000e+00,-4.767410804754e-04,-4.771667440515e-04
2.590000000000e+00,-4.661318540256e-04,-4.666051168357e-04
2.591000000000e+00,-4.564773612559e-04,-4.569889687556e-04
2.592000000000e+00,-4.477470612849e-04,-4.484575933259e-04
2.593000000000e+00,-4.407491335931e-04,-4.409943008688e-04
2.594000000000e+00,-4.339664649766e-04,-4.343435041665e-04
2.595000000000e+00,-4.279211816517e-04,-4.285225500049e-04
2.596000000000e+00,-4.231497822822e-04,-4.238141512274e-04
2.597000000000e+00,-4.196772036743e-04,-4.204037686873e-04
2.598000000000e+00,-4.178722764266e-04,-4.181755678198e-04
2.599000000000e+00,-4.165560664988e-04,-4.167230607229e-04
2.600000000000e+00,-4.153614484784e-04,-4.158867416817e-04
2.601000000000e+00,-4.154314157348e-04,-4.158734454055e-04
2.602000000000e+00,-4.162881955755e-04,-4.168300582452e-04
2.603000000000e+00,-4.182270799139e-04,-4.188595188364e-04
2.604000000000e+00,-4.215774701797e-04,-4.219860672771e-04
2.605000000000e+00,-4.255713412157e-04,-4.260821816297e-04
2.606000000000e+00,-4.308268651104e-04,-4.309519241452e-04
2.607000000000e+00,-4.361162301248e-04,-4.362894145265e-04
2.608000000000e+00,-4.418893285338e-04,-4.418663273453e-04
2.609000000000e+00,-4.474687405196e-04,-4.475425543385e-04
2.610000000000e+00,-4.533372050225e-04,-4.532597833096e-04
2.611000000000e+00,-4.588109534904e-04,-4.590720033719e-04
2.612000000000e+00,-4.650500929067e-04,-4.651575083803e-04
2.613000000000e+00,-4.713365482612e-04,-4.715888505958e-04
2.614000000000e+00,-4.783164256279e-04,-4.782851827780e-04
2.615000000000e+00,-4.852698116167e-04,-4.848823881603e-04
2.616000000000e+00,-4.912090873338e-04,-4.910551011931e-04
2.617000000000e+00,-4.967783542085e-04,-4.970107058861e-04
2.618000000000e+00,-5.030495679151e-04,-5.031204000689e-04
2.619000000000e+00,-5.094067466313e-04,-5.094051901263e-04
2.620000000000e+00,-5.156996619012e-04,-5.157490116485e-04
2.621000000000e+00,-5.222405468873e-04,-5.220034339854e-04
2.622000000000e+00,-5.282668445817e-04,-5.278416827934e-04
2.623000000000e+00,-5.332999190094e-04,-5.330576469461e-04
2.624000000000e+00,-5.377942585844e-04,-5.378259504178e-04
2.625000000000e+00,-5.426648021105e-04,-5.422936336124e-04
2.626000000000e+00,-5.465052129031e-04,-5.463187744905e-04
2.627000000000e+00,-5.501067411503e-04,-5.498401142253e-04
2.628000000000e+00,-5.532198083893e-04,-5.527952112790e-04
2.629000000000e+00,-5.552250476286e-04,-5.551698741865e-04
2.630000000000e+00,-5.574876985523e-04,-5.570641621450e-04
2.631000000000e+00,-5.585303556662e-04,-5.584942242175e-04
2.632000000000e+00,-5.597440152382e-04,-5.596022164308e-04
2.633000000000e+00,-5.606402326690e-04,-5.604080171746e-04
2.634000000000e+00,-5.611038983197e-04,-5.607450129916e-04
2.635000000000e+00,-5.607037892168e-04,-5.604884063898e-04
2.636000000000e+00,-5.601892027408e-04,-5.594843612354e-04
2.637000000000e+00,-5.578609610376e-04,-5.575136626518e-04
2.638000000000e+00,-5.550690803976e-04,-5.546090166230e-04
2.639000000000e+00,-5.513869667787e-04,-5.507013762839e-04
2.640000000000e+00,-5.462758950622e-04,-5.455653661637e-04
